logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
SND1	-0.999650149724909	8.32667268468867e-17	-45.6978738730979	6.3205446987819e-10	1.30756426112098e-09	13.8395845198877	1.28047142220507	1.19770478315829	1	52.5636648769895
KRR1	0.999876944072338	0	49.1580818321872	3.79803044107893e-10	1.30756426112098e-09	14.3291302137153	1.55140685697735	-1.23229444029314	-1	75.3455409013815
G3BP2	0.999794376441317	1.38777878078145e-17	47.8095507445593	4.61174549252228e-10	1.30756426112098e-09	14.1438798019165	1.13465121865781	-0.975218500738939	-1	40.3022277495155
BUD13	0.999876769421316	-1.38777878078145e-16	49.1551081703652	3.79963434376658e-10	1.30756426112098e-09	14.3287291481153	1.01558737486604	-1.14539259494529	-1	30.2906257952291
ILF3	-0.999747390118711	-4.16333634234434e-17	-47.0898773191854	5.12661513339956e-10	1.30756426112098e-09	14.0421760812771	1.13817394650664	-0.934646956309508	-1	40.5984398311396
CSTF2T	-0.999667721392791	-5.55111512312578e-17	-45.9403145381722	6.09147223021642e-10	1.30756426112098e-09	13.8754404326694	1.21652893065981	-0.93470943312227	-1	47.1869967556748
TRIM56	-0.999635494263086	1.94289029309402e-16	-45.4985684457656	6.5162498614353e-10	1.30756426112098e-09	13.8099237174268	1.24155254656385	1.42568501962492	1	49.2911324354053
YBX3	0.999991694376459	-1.11022302462516e-16	51.2364470350533	2.84464034819379e-10	1.30756426112098e-09	14.6017551505665	1.52427871483799	-1.25231244103306	-1	73.0644440359591
RECQL	0.999844480600458	3.33066907387547e-16	48.6144254553575	4.10455784627347e-10	1.30756426112098e-09	14.2552655643703	0.896501030810324	0.866533343526757	1	20.2771318838262
PHF6	0.999924889375331	5.55111512312578e-17	49.9953431485007	3.37570862765506e-10	1.30756426112098e-09	14.4407835686458	1.19795025130599	1.41119839726598	1	45.6247899882526
FUS	-0.999799080007194	1.38777878078145e-16	-47.8834187387381	4.56232687786005e-10	1.30756426112098e-09	14.1542050175208	1.13806928010367	1.19196990497873	1	40.5896388523439
AKAP1	0.999623688071613	-1.2490009027033e-16	45.3398878841537	6.67702269430387e-10	1.30756426112098e-09	13.7861887752063	1.43484030245803	-1.2022916519859	-1	65.5439260041585
DHX30	-0.999733462379382	-2.77555756156289e-17	-46.8826997708636	5.28679718314945e-10	1.30756426112098e-09	14.012520253541	1.07811081440756	1.06695601836783	1	35.5479715147013
UBE2L3	-0.999720171486461	9.71445146547012e-17	-46.6875159220097	5.44295662314433e-10	1.30756426112098e-09	13.9844244419265	0.866626781003204	-0.927283696404383	-1	17.765125818619
BCLAF1	-0.999949224279019	2.77555756156289e-17	-50.4369539301828	3.17472199112053e-10	1.30756426112098e-09	14.4986715292222	1.03284266149874	1.00669633964771	1	31.741553766913
SF3A3	-0.999946674418886	-1.11022302462516e-16	-50.3901329738256	3.19537009930585e-10	1.30756426112098e-09	14.4925663908773	0.989875392008439	0.957598725656751	1	28.1286080942384
DKC1	0.999838969057409	-1.38777878078145e-16	48.5238990789043	4.15829809790473e-10	1.30756426112098e-09	14.2428596798322	1.53283709722817	-1.34403918726173	-1	73.7840841478043
FIP1L1	0.99966001312664	2.77555756156289e-17	45.8334891773637	6.19121776012464e-10	1.30756426112098e-09	13.8596716328653	1.12624179527926	1.13192946035835	1	39.5951130046031
PTBP1	0.999786853012088	-3.05311331771918e-16	47.6921030036235	4.69158415799864e-10	1.30756426112098e-09	14.1274197829373	1.13614959485945	-1.13652959203678	-1	40.4282202055866
GRWD1	0.999874860864495	0	49.1226475264685	3.81719305194504e-10	1.30756426112098e-09	14.3243489953243	1.45596126394456	1.59362737243434	1	67.3199030981343
PPIG	-0.999756142902514	-4.16333634234434e-17	-47.2214860407156	5.02774135214084e-10	1.30756426112098e-09	14.060926450791	0.956420089430597	-0.966294645330533	-1	25.3154856382277
SFPQ	-0.999725504644077	0	-46.7655438691875	5.37990545105313e-10	1.30756426112098e-09	13.9956745336039	1.53749295655328	1.88742824565793	1	74.1755767187961
EIF2S1	0.999708115879542	2.77555756156289e-17	46.512558681278	5.58742552902184e-10	1.30756426112098e-09	13.9591098618266	0.929675916548863	0.942694895972303	1	23.0666752104642
HNRNPA0	-0.999850863599185	-4.16333634234434e-17	-48.7198993328018	4.04294223930801e-10	1.30756426112098e-09	14.269681351299	1.25710284642243	-1.15825673387294	-1	50.5986948951405
RBM34	0.999718481956891	-6.93889390390723e-17	46.6628779720435	5.46304060410552e-10	1.30756426112098e-09	13.9808670482656	0.886368504948609	-0.976485303501227	-1	19.4251283495172
HNRNPL	0.999936608478184	5.55111512312578e-17	50.2065623070494	3.2778186369388e-10	1.30756426112098e-09	14.4685562467859	1.26178920583356	-1.27625754162173	-1	50.9927520962588
DDX27	-0.999800081278885	9.71445146547012e-17	-47.8991875024331	4.55185590610803e-10	1.30756426112098e-09	14.1564064503872	1.55987450691793	-1.42879590590217	-1	76.0575516847863
AARS	-0.999623921961498	1.11022302462516e-16	-45.343015421823	6.67381045254693e-10	1.30756426112098e-09	13.7866576149936	1.48671296849595	-1.37026932672916	-1	69.905690819912
TUFM	-0.999697339515718	8.32667268468867e-17	-46.3578148265641	5.71886348949103e-10	1.30756426112098e-09	13.9366165763938	1.36224409586105	1.52338775306779	1	59.4396016291516
MTPAP	-0.999903936980507	-1.38777878078145e-17	-49.6242422954939	3.55589937508036e-10	1.30756426112098e-09	14.3916057423021	1.32926842363633	1.58228463740669	1	56.6668093693421
PCBP2	0.999970144034415	4.16333634234434e-17	50.8260649664854	3.0088986797056e-10	1.30756426112098e-09	14.5491154568419	1.02325797473884	-1.06972616077329	-1	30.9356158294105
EIF3D	0.999973136361442	-1.2490009027033e-16	50.882460205367	2.9856962175783e-10	1.30756426112098e-09	14.5563832637349	1.41746573042098	-1.27011202027408	-1	64.0829678003795
UCHL5	0.999764478141812	-8.32667268468867e-17	47.3478445294708	4.934857004543e-10	1.30756426112098e-09	14.0788646072562	0.88309545799682	0.873745105200789	1	19.1499109349315
RBM39	0.999743711540805	-6.93889390390723e-17	47.034891889103	5.16858066113691e-10	1.30756426112098e-09	14.0343219805449	1.1061373486227	-1.09074203687849	-1	37.9046105730782
FTO	0.999751587074712	-1.2490009027033e-16	47.1528465775832	5.07903364124845e-10	1.30756426112098e-09	14.0511558835678	1.22222740793332	-1.20575678497966	-1	47.6661588958426
EIF4G1	-0.999793452544296	-6.93889390390723e-17	-47.795081244882	4.62149724674133e-10	1.30756426112098e-09	14.1418548081804	1.41281173773524	1.39727894811117	1	63.6916321876198
ABCF1	0.999868320767569	1.38777878078145e-17	49.0118982816045	3.87780139510212e-10	1.30756426112098e-09	14.3093757719328	1.25250461514445	-1.27622822783016	-1	50.2120480359195
NUFIP2	-0.999996699433709	-9.71445146547012e-17	-51.3331849810214	2.80742792059026e-10	1.30756426112098e-09	14.6140806601559	1.84461214822763	-1.61812544628745	-1	100
SAFB2	-0.999821021713334	-1.94289029309402e-16	-48.2325735501692	4.3367762419437e-10	1.30756426112098e-09	14.2027273012664	1.49907004374009	1.8199767041201	1	70.9447478058412
EIF4B	0.999852982239332	1.94289029309402e-16	48.7550597356611	4.02263764414644e-10	1.30756426112098e-09	14.2744777597896	1.04786316730764	-1.08936804405358	-1	33.0045679660325
STAU1	0.999810269867086	-1.38777878078145e-17	48.0605330434514	4.44628024677436e-10	1.30756426112098e-09	14.17887676613	1.03481196925013	-1.02082978442969	-1	31.9071449716361
SUPV3L1	0.999957099015759	-5.55111512312578e-17	50.5823770192441	3.11155573509031e-10	1.30756426112098e-09	14.5175851960849	1.10062726260267	-1.12150385293632	-1	37.4412894991937
HNRNPAB	0.999922923528162	-1.38777878078145e-16	49.9601714211256	3.39233139886688e-10	1.30756426112098e-09	14.4361436446606	1.30259364098433	1.09193727811458	1	54.4238336881946
FXR1	0.999840675003771	1.38777878078145e-17	48.5518651267404	4.14161093326398e-10	1.30756426112098e-09	14.2466954611268	1.30496122235775	-1.11669175835346	-1	54.6229141273118
G3BP1	-0.99985740579615	2.08166817117217e-16	-48.8287172903536	3.98047806993467e-10	1.30756426112098e-09	14.2845109078986	1.0558981125702	1.07902382711585	1	33.6801943453881
HNRNPA2B1	-0.999722822953387	2.22044604925031e-16	-46.7262600942634	5.41154413874352e-10	1.30756426112098e-09	13.9900136460283	1.20594932325062	1.23587392116102	1	46.2973999239218
UPF2	-0.999691588468936	-1.2490009027033e-16	-46.2758597864266	5.78990423115779e-10	1.30756426112098e-09	13.9246642124489	1.37597087779707	1.47187304520975	1	60.5938317672028
SRFBP1	0.999759351825042	1.38777878078145e-16	47.2700123775119	4.99183605666003e-10	1.30756426112098e-09	14.0678227888326	1.02552252855349	-0.982418990046697	-1	31.1260330935796
UTP3	0.999772010558138	1.38777878078145e-17	47.4629066614398	4.85197863274677e-10	1.30756426112098e-09	14.0951446586776	1.36331953809511	-1.36226100499744	-1	59.5300312610978
NSUN2	-0.99979242720938	-1.66533453693773e-16	-47.7790384113797	4.63233690539358e-10	1.30756426112098e-09	14.1396086853746	1.14239396130478	1.21293472328605	1	40.9532839807544
EWSR1	0.999631789480636	1.38777878078145e-16	45.4485958421611	6.56639937847605e-10	1.30756426112098e-09	13.8024604838767	1.02777429030087	0.99131552028224	1	31.3153747240259
MAGOH	0.99983082609912	-4.16333634234434e-17	48.3910700728086	4.23861266840704e-10	1.30756426112098e-09	14.2246010432731	1.51539693465087	-1.28131396423915	-1	72.3176106980866
LARP4	0.99963181335054	-1.2490009027033e-16	45.44891729045	6.56607538624522e-10	1.30756426112098e-09	13.8025085248258	1.05768195753567	-1.08511014206014	-1	33.8301907269407
RAVER1	0.999663776543918	-1.66533453693773e-16	45.8855517743002	6.1423743674741e-10	1.30756426112098e-09	13.8673626717905	1.09182392023129	-0.957480396389795	-1	36.7010516832227
U2AF2	0.99963867719138	-9.71445146547012e-17	45.541633385978	6.47338326886947e-10	1.30756426112098e-09	13.8163468484938	1.03902289267214	-0.875619944109479	-1	32.2612246638294
TFIP11	-0.99984002013023	9.71445146547012e-17	-48.5411239044529	4.14801108685528e-10	1.30756426112098e-09	14.2452225570399	1.12654437015109	-1.08698620433868	-1	39.6205553142213
RCC2	-0.999912535057622	-1.66533453693773e-16	-49.7755286191703	3.48114597241751e-10	1.30756426112098e-09	14.4117132357397	0.932803344608117	-0.989125233600589	-1	23.3296481153595
SERBP1	-0.999621744684784	-1.66533453693773e-16	-45.3139261494759	6.70375585650857e-10	1.30756426112098e-09	13.7822953225975	1.48427002760665	1.79093249567065	1	69.7002737008043
TIAL1	-0.999999905375114	6.93889390390723e-17	-51.3954374381685	2.78377528032438e-10	1.30756426112098e-09	14.6219956881598	1.21035156468034	1.28696754272607	1	46.6675667814449
NUSAP1	0.999958854277523	2.77555756156289e-17	50.6149628258848	3.09759938359711e-10	1.30756426112098e-09	14.5218132524138	0.942009572085705	0.954598935521343	1	24.1037629269678
RBM22	-0.99999117325857	-4.16333634234434e-17	-51.2264061706622	2.84853497366851e-10	1.30756426112098e-09	14.6004740244588	1.09780726675629	-1.08977898366876	-1	37.2041673382788
IGF2BP2	0.999915726957293	-1.52655665885959e-16	49.8320434626905	3.45368280820705e-10	1.30756426112098e-09	14.4192036784134	0.943924330063361	0.942353322852324	1	24.2647672596064
SART3	-0.999908666969995	0	-49.7072976792391	3.51463560521577e-10	1.30756426112098e-09	14.402654777002	1.4545968753712	1.45108375173139	1	67.2051771253082
APOBEC3C	-0.999803199613079	-4.16333634234434e-17	-47.9483970126654	4.51935530707609e-10	1.30756426112098e-09	14.1632703243701	1.54841742615248	-1.38312824143806	-1	75.094171631456
GPKOW	0.999876582420933	1.38777878078145e-17	49.151924840964	3.80135219247261e-10	1.30756426112098e-09	14.3282997683217	1.08962644401	1.04332973404973	1	36.5162747053345
CCAR2	0.999961188679264	2.77555756156289e-17	50.6583976254654	3.07910752225715e-10	1.30756426112098e-09	14.5274432820885	1.36956439378809	-1.28498098816119	-1	60.0551361751427
CNOT7	-0.999614595327101	8.32667268468867e-17	-45.2187988754828	6.80276004200855e-10	1.31386640027028e-09	13.7680046394813	1.18605756807969	1.29860104700642	1	44.6013391323987
FKBP4	-0.999596161054382	-4.16333634234434e-17	-44.976245880495	7.06284876566433e-10	1.34559017937746e-09	13.7313911777365	1.62048426171077	1.69618824272857	1	80.963022699882
AKAP8L	0.999593315235174	-9.71445146547012e-17	44.9391468941573	7.10362328199267e-10	1.34559017937746e-09	13.7257687311313	0.90172370566552	0.837325293060652	1	20.6100250518584
ZC3H8	0.99958561447346	-4.16333634234434e-17	44.8392142794975	7.2148011846933e-10	1.35363412703293e-09	13.7105940414065	0.862653007363251	0.851688872166443	1	17.3081947561179
STIP1	-0.999556740756688	1.38777878078145e-17	-44.4703511376906	7.64273695796905e-10	1.40199327621494e-09	13.6542054406014	1.36282225775936	1.4683043574176	1	59.0975791305963
PCBP1	-0.999558464020154	1.52655665885959e-16	-44.4921118534114	7.61670084735691e-10	1.40199327621494e-09	13.6575486022545	1.19350378423894	1.22425485430051	1	44.9087998101943
PES1	0.999553882942531	-2.77555756156289e-17	44.4343337741422	7.68605450919865e-10	1.40199327621494e-09	13.6486673970057	0.939080626903236	0.920000416362414	1	23.5883026525072
RPS3A	0.999543901023397	-5.55111512312578e-17	44.3092113505531	7.83873206044226e-10	1.41672496872213e-09	13.629383920509	1.56195531446688	-1.36058118727132	-1	75.7176854417031
LSM11	-0.999538934686146	2.35922392732846e-16	-44.2473498765413	7.91549513676536e-10	1.41759321994798e-09	13.619824352882	1.46982574471666	1.27911380493534	1	67.9975435917464
PA2G4	0.999532027636918	1.38777878078145e-17	44.1617422383488	8.02314535660492e-10	1.42392759932538e-09	13.606567120832	1.15085261686623	-0.950537956950395	-1	41.2612173397873
PUF60	0.999525994464636	4.16333634234434e-17	44.0873693656691	8.11802737897976e-10	1.4267266515853e-09	13.5950231174217	1.32688112380556	-1.29465742180132	-1	55.9903483233198
RBM17	-0.999521844116392	-2.77555756156289e-17	-44.0364235114239	8.18376201163144e-10	1.4267266515853e-09	13.5871010957146	1.61184322837075	1.91514270374072	1	79.8495042783532
PNPT1	0.999511910930882	1.38777878078145e-17	43.9152039320719	8.34262911666932e-10	1.42912863998596e-09	13.568204643522	1.6797570319657	-1.66894376262152	-1	85.5241398281594
NONO	0.999515959932489	8.32667268468867e-17	43.9644953638903	8.27760779369604e-10	1.42912863998596e-09	13.5758964840433	1.17946058969566	-1.1450450727501	-1	43.6390441607772
XPO5	0.999501126052682	-9.71445146547012e-17	43.7847135162921	8.51759756291549e-10	1.44652303439168e-09	13.5477887891773	1.09795119616952	-1.11428336999337	-1	36.7604299062946
PUS1	0.999478459776614	2.77555756156289e-17	43.5142006650767	8.89383907392685e-10	1.48900474721383e-09	13.5052188319485	1.2097735409161	-1.10649829794663	-1	45.9727506667317
DAZAP1	0.999476973817254	-9.71445146547012e-17	43.4966403509933	8.91891168381889e-10	1.48900474721383e-09	13.5024438234316	1.69032870020997	1.76266592006361	1	86.1240168621257
SF1	0.999470017653722	5.55111512312578e-17	43.4147166826205	9.03695455255869e-10	1.49603365281854e-09	13.4894788866715	1.70511282837419	-1.63034411624848	-1	87.3262480567059
IGF2BP3	0.999464682395946	-1.11022302462516e-16	43.3521942076388	9.12824398538417e-10	1.49814807143195e-09	13.4795634710286	1.06772457493908	1.02923029889121	1	34.0774291727874
PKM	-0.999460409838526	5.55111512312578e-17	-43.3023188252644	9.20182317986123e-10	1.49814807143195e-09	13.4716407806488	1.32371318664875	-1.32625893397674	-1	55.4593058553779
CELF1	-0.999451131194337	1.11022302462516e-16	-43.1945932364591	9.36307069174243e-10	1.51190567727316e-09	13.4544891885898	1.35171357556489	1.53029678261039	1	57.7472916145497
METAP2	-0.999445919061996	0	-43.134430326168	9.45452838578344e-10	1.51426186341410e-09	13.444886793649	0.96906234429376	1.06709230434414	1	25.7938835851455
SMN1	-0.999432698357346	4.16333634234434e-17	-42.9829418576665	9.68937167293123e-10	1.52704497565396e-09	13.4206332261921	1.2516937011924	-1.33378156552688	-1	49.3454561282434
GRSF1	0.999433421013691	-1.11022302462516e-16	42.9911813143866	9.67642847368033e-10	1.52704497565396e-09	13.4219551471768	1.37180176947766	-1.02104529589525	-1	59.3682506018717
SSB	0.999422442021771	-2.77555756156289e-17	42.8665094574041	9.87440395855949e-10	1.54385522209224e-09	13.401918863008	1.22313875085367	1.23136125418605	1	46.9075508665719
ADAR	-0.999410839295281	1.2490009027033e-16	-42.7359220682369	1.00867516426619e-09	1.56219014225333e-09	13.380853071554	1.67201368748205	1.89163198053532	1	84.2639798367258
GTF2F1	0.99940313340245	5.55111512312578e-17	42.6498472611139	1.02295699670396e-09	1.56219014225333e-09	13.3669235446493	1.51310235555794	1.67487279159017	1	71.0179894815671
DDX28	-0.999406227905885	8.32667268468867e-17	-42.6843505625661	1.01720452509701e-09	1.56219014225333e-09	13.3725114696013	1.19185891646007	1.17904295337426	1	44.240871421914
AATF	0.999349712118018	-1.11022302462516e-16	42.067045826282	1.12596647979367e-09	1.70627228091811e-09	13.271671280052	0.971790868673099	0.911305521978928	1	25.5447573611608
GEMIN5	-0.999342606476705	9.71445146547012e-17	-41.9913064051189	1.14020406787837e-09	1.71465802574076e-09	13.2591712876997	0.889655600186392	0.830162803814088	1	18.7102625392898
RRP9	0.999325075661144	-1.38777878078145e-16	41.8061735052775	1.17587973352094e-09	1.754911420482e-09	13.2284981755823	1.53672309982009	1.73817203960009	1	72.2520214754957
MATR3	-0.999308266291211	-1.11022302462516e-16	-41.6309305757587	1.21082881924823e-09	1.79348328866092e-09	13.1993071810954	1.12662892906724	-0.903593137894576	-1	38.1642040117066
CPSF7	0.999302987375705	8.32667268468867e-17	41.57634751105	1.22195572211802e-09	1.79645729296455e-09	13.1901837628814	1.85257028583705	2.22902769425045	1	98.2501098363195
HNRNPC	0.999297567491231	-9.71445146547012e-17	41.5205287310529	1.23345550529e-09	1.79993136697875e-09	13.1808383686066	1.11389286251784	-1.13772688786815	-1	37.0933899033437
ASCC1	-0.999284941021121	4.16333634234434e-17	-41.3913537086207	1.26054541563742e-09	1.82593710941597e-09	13.1591513430093	0.892561214788612	-0.770030468472414	-1	18.7206344470841
XRN2	-0.999251898870047	-1.80411241501588e-16	-41.0589172871169	1.33344432953947e-09	1.91743454685603e-09	13.1029503877271	1.00727898760373	-1.0333338798332	-1	28.0068624918132
PARN	0.999218416572183	-6.93889390390723e-17	40.7300603066192	1.41033482711669e-09	2.01330406479702e-09	13.0467971469038	1.20515350762525	1.27206437920259	1	44.0922399212201
AGO1	0.999199100879261	1.11022302462516e-16	40.5438877166493	1.45610400520772e-09	2.03441481578667e-09	13.0147586915375	1.33381705153576	-1.45729458059663	-1	54.625567632897
LARP7	0.999200207607032	-4.16333634234434e-17	40.5544862321507	1.45345334012931e-09	2.03441481578667e-09	13.0165874601411	1.2100990705211	-1.26404247180958	-1	44.4474294435268
PRPF6	0.999202984577387	-1.2490009027033e-16	40.5811162109133	1.44681753179231e-09	2.03441481578667e-09	13.0211798496464	1.20864992459366	-1.14039777240165	-1	44.3282098492115
SRSF1	0.9991885013696	-2.77555756156289e-17	40.4427994469836	1.4816654114032e-09	2.05554990173543e-09	12.9972862863114	1.11794118825008	-1.11883735520741	-1	36.8182085835485
ZRANB2	0.999153678229437	-5.55111512312578e-17	40.1159135078978	1.56789997867387e-09	2.15997409649477e-09	12.9404161184955	1.13112500855986	1.19860028479348	1	37.6718565498272
UPF1	0.999139941972295	6.93889390390723e-17	39.9891242563676	1.60288046703905e-09	2.19282952782426e-09	12.9182043562159	1.10842757788226	0.97475800945699	1	35.7413655042563
RBM15	0.999101892626085	-8.32667268468867e-17	39.6440728315153	1.70268269030534e-09	2.31329993096656e-09	12.8573160094549	1.06284894846861	1.1419687528455	1	31.7720421246498
TROVE2	0.999097249998034	-1.52655665885959e-16	39.6025769781136	1.71515627693057e-09	2.31428620928303e-09	12.8499498826736	0.949619020737415	0.883868235853101	1	22.5148765270478
FMR1	0.999024882329322	2.77555756156289e-17	38.9720776541349	1.91813351175084e-09	2.57055987629194e-09	12.7368539287712	1.09292883971083	-1.2007816584755	-1	33.7570392196049
HNRNPK	0.99901375373381	9.71445146547012e-17	38.8777551963218	1.9507993922792e-09	2.59667216404731e-09	12.7197432199312	1.33800242400523	-1.52012452633875	-1	53.6277195737103
DDX52	-0.998997993821734	-5.55111512312578e-17	-38.7453379345422	1.99773637520865e-09	2.64130245581277e-09	12.695636564221	1.33405164085868	1.31094706951273	1	53.2132014309334
SUB1	0.998930758185941	-9.71445146547012e-17	38.1951704895948	2.207074350661e-09	2.89389545334721e-09	12.5943977943421	0.836775544947735	0.78721359760863	1	12.5223624499356
PSIP1	-0.998927325832397	2.77555756156289e-17	-38.1677067629963	2.21816352007832e-09	2.89389545334721e-09	12.5892979035652	0.944096611927042	0.878075935929015	1	21.1960784756245
CKAP4	-0.998890739128031	5.55111512312578e-17	-37.8785778333169	2.33885184064277e-09	3.03127508293833e-09	12.5353377785191	1.17514272152602	-1.05462172142864	-1	39.6452355403528
NPM1	0.998872371672669	-1.2490009027033e-16	37.73587160348	2.40117418423882e-09	3.09170793656894e-09	12.5085212454673	1.30055392787905	-1.36196563079131	-1	49.6515538371027
