	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
DDX55	0.0006881180688762	0.0007448310965309	175	146.8	164.5	6.88331239698232e-05	53	0.725443255073048	0.739983428405694	1	41.011707578617
LIN28B	8.22542114240081e-05	0.0001630181416912	165	148.4	155.0	8.2257256172507e-06	95	0.756610309628869	0.826083147086711	1	61.517607865806
NCBP2	0.0002358929635377	0.0003017591806295	195	149.5	181.0	2.35918007750056e-05	58	0.845556088746414	-0.68704266432904	-1	65.3246209659411
SLTM	0.0002013223758444	0.0002716473153517	125	150.1	149.5	2.01340616984838e-05	107	0.693387698538643	0.732580345669352	1	48.0039373553775
PSIP1	0.0001433754388341	0.0002139769806842	150	150.1	147.0	1.4338469010659e-05	122	0.708800588463318	-0.630564873890802	-1	52.4170739557794
LARP7	0.0290295151617174	0.0290295151617174	145	150.1	146.5	0.0029415858150217	87	0.699805868148272	0.703019669425316	1	0.0
PPIL4	0.0001742567786362	0.0002452041813667	160	152.0	158.0	1.7427044458571e-05	114	0.671409342079742	0.718422454841464	1	46.3368424669167
EWSR1	0.0003234711974819	0.0003862050054784	160	160.6	162.0	3.23518292257313e-05	127	0.721161345708136	-0.710859394955332	-1	47.6203678970153
METAP2	7.65790861959639e-05	0.0001571466664646	165	161.3	167.5	7.65817252843601e-06	92	0.740493548205603	-0.56431732960965	-1	59.8251588052746
TRA2A	0.0022775478020158	0.0023368589426933	145	161.4	164.5	0.0002279885425414	114	0.645975985193396	-0.574392596945236	-1	21.4464477609646
FUBP3	0.0005763056345385	0.0006378214045173	195	163.6	169.5	5.76455146795414e-05	85	0.819350792613357	1.00398553899218	1	53.0024513983178
RECQL	4.91826670475051e-05	0.0001403590017512	190	167.1	178.5	4.91837556020446e-06	61	0.644970875481051	-0.618722383322889	-1	48.4266569603313
FAM120A	0.0182341916593681	0.0183272232494669	195	172.4	180.5	0.001838556125985	93	0.714039513325796	0.751129842320395	1	5.65310058179218
