	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
ABCF1	2.82330441500075e-07	7.23768942135502e-07	10	85.4	63.0	2.82330477369796e-08	4	0.785579812653775	-0.689473937717308	-1	39.136479330372
RPS3A	6.22119419234271e-07	8.01298295875294e-07	75	85.7	79.5	6.22119593398997e-08	15	0.79957556401886	-0.733671428890513	-1	40.0495997983685
PCBP2	3.10085272710306e-07	7.23768942135502e-07	15	86.1	86.0	3.10085315979109e-08	12	0.675372953127849	-0.723387126392398	-1	26.9252777446163
EFTUD2	2.31187787396192e-07	7.23768942135502e-07	110	86.8	92.5	2.31187811447702e-08	19	0.642562676898739	-0.600644482062316	-1	23.2898153165835
NSUN2	5.94553086110914e-07	8.01298295875294e-07	105	86.8	84.5	5.94553245182991e-08	25	0.831861218612845	-0.602941772886225	-1	43.6011856847809
QKI	4.84554344963612e-07	7.46132563833624e-07	15	87.6	78.5	4.84554450620454e-08	9	0.506712230723259	0.520393282983779	1	8.11639728697462
DNAJC21	3.68357636804474e-07	7.23768942135502e-07	25	88.6	58.5	3.68357697863795e-08	20	0.899444616092271	-0.805998795939475	-1	51.7529904467497
TRIM56	8.51849449577504e-07	9.75664776550979e-07	45	89.8	76.0	8.51849776119047e-08	23	0.890773331502122	0.907415729131355	1	48.7073987023067
SNRNP200	2.19813702480918e-07	7.23768942135502e-07	110	90.4	103.0	2.19813724224049e-08	16	0.736507689659532	-0.769141541710869	-1	33.6991627359115
TRA2A	1.69474582631775e-06	1.77587727544998e-06	20	90.6	55.5	1.69474711879267e-07	15	0.621164799440447	0.673218318438719	1	16.5495315094531
NELFE	3.29961159787617e-07	7.23768942135502e-07	180	90.7	77.5	3.29961208781092e-08	4	0.682834664595364	-0.609385088531967	-1	27.7520544379776
G3BP2	6.59323447085321e-07	8.11791994223801e-07	175	91.2	65.5	6.59323642703735e-08	31	0.625815315790046	-0.667177136608029	-1	20.8712803614651
HLTF	8.33638908489895e-07	9.60391023231048e-07	35	92.6	90.0	8.33639221219283e-08	23	0.831598592603618	0.959705364388849	1	42.3920102815633
RECQL	2.07491006458758e-06	2.11791338198836e-06	190	92.7	53.5	2.07491200195343e-07	21	0.594245779421125	0.64339604718622	1	12.9359227920923
ADAR	3.18419859531539e-07	7.23768942135502e-07	105	93.7	94.0	3.18419905157591e-08	32	0.970491840089299	1.17651191576832	1	59.6252043730702
MAGOH	1.96396741950849e-07	7.23768942135502e-07	155	94.4	96.0	1.96396759308108e-08	5	0.670313697594297	-0.621986161196255	-1	26.3646993063974
