NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
NUFIP2	182	0.318681318681319	0.357142857142857	Up	0.612	0.687821022727273	0.001	0.00140714285714286	0.944051695625401	-0.683078686534202	-1	6.25991331099334
LSM11	184	0.358695652173913	0.309782608695652	Down	0.623	0.692838983050848	0.003	0.00321895424836601	0.87669053263367	-0.706841077874853	-1	5.68105794704325
FKBP4	197	0.304568527918782	0.385786802030457	Up	0.678	0.748930167597765	0.001	0.00140714285714286	1.31332549343148	1.36821684378746	1	6.74390895621839
KHSRP	195	0.261538461538462	0.358974358974359	Up	0.681	0.748930167597765	0.001	0.00140714285714286	0.969367897807771	-0.808289802571708	-1	4.92122272084916
HNRNPK	194	0.391752577319588	0.34020618556701	Down	0.705	0.766776243093923	0.002	0.0023452380952381	0.855050590417982	-0.839120971089646	-1	3.94636249026307
NAA15	194	0.355670103092784	0.293814432989691	Down	0.704	0.766776243093923	0.001	0.00140714285714286	1.16735507474524	-1.13067038410727	-1	5.46651053453283
FASTKD2	190	0.331578947368421	0.305263157894737	Down	0.739	0.799365384615385	0.001	0.00140714285714286	0.816623572122795	-0.81962395387642	-1	3.13629954111694
SFPQ	188	0.356382978723404	0.324468085106383	Down	0.776	0.832432065217391	0.001	0.00140714285714286	0.874132757036845	-0.770905795889234	-1	2.72291652051104
BCCIP	181	0.38121546961326	0.337016574585635	Down	0.778	0.832432065217391	0.003	0.00321895424836601	0.683755595474145	-0.566932678901986	-1	2.08293497575074
ESF1	187	0.331550802139037	0.336898395721925	Down	0.787	0.837516216216216	0.001	0.00140714285714286	0.951080760100226	-0.977574568046512	-1	2.87544158911373
TRA2A	197	0.34010152284264	0.294416243654822	Down	0.799	0.84572311827957	0.001	0.00140714285714286	0.667572254441334	-0.637397841313102	-1	1.83470748769469
SUGP2	189	0.216931216931217	0.264550264550265	Up	0.825	0.863970744680851	0.004	0.00400872093023256	1.42411983787592	1.42636834148689	1	3.60107956615204
RPS3A	183	0.355191256830601	0.322404371584699	Down	0.821	0.863970744680851	0.001	0.00140714285714286	1.17481328805672	-1.13807291458568	-1	2.93292908534017
FUBP3	187	0.336898395721925	0.336898395721925	Down	0.862	0.897965608465608	0.002	0.0023452380952381	0.845950741200439	-0.739356844663953	-1	1.45315869819037
DKC1	190	0.389473684210526	0.389473684210526	Up	0.869	0.900497368421053	0.003	0.00321895424836601	1.045665596776	1.18734324905868	1	1.79316567248645
DDX52	193	0.321243523316062	0.321243523316062	Up	0.882	0.90919109947644	0.01	0.01	0.901899843688565	1.01905533730423	1	1.35815191896416
ILF2	190	0.289473684210526	0.321052631578947	Up	0.919	0.942419270833334	0.005	0.005	0.952643133499002	-0.95369617977176	-1	0.819925968101021
SUCLG1	192	0.338541666666667	0.369791666666667	Up	0.951	0.96926030927835	0.004	0.00400872093023256	0.85410139262316	-0.858933468895792	-1	0.273169923947066
LIN28B	187	0.358288770053476	0.363636363636364	Down	0.955	0.96926030927835	0.003	0.00321895424836601	0.790517571073011	-0.618720659128187	-1	0.236782370047874
SND1	195	0.323076923076923	0.358974358974359	Up	0.965	0.974392307692308	0.001	0.00140714285714286	1.06973721959352	-0.9426593970622	-1	0.293030372659515
HNRNPM	179	0.318435754189944	0.35195530726257	Up	0.98	0.984497448979592	0.002	0.0023452380952381	1.03232763406559	-0.911531352123703	-1	0.0800208765910529
FAM120A	197	0.289340101522843	0.289340101522843	Up	0.988	0.988	0.017	0.017	0.974382318168091	-1.16769755705749	-1	0
