NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
TFIP11	196	0.316326530612245	0.295918367346939	Down	0.736	0.832721264367816	0.001	0.0023452380952381	0.857344993187867	-0.81327102789778	-1	3.0586571454245
YBX3	188	0.276595744680851	0.308510638297872	Up	0.758	0.845319209039548	0.003	0.00487623762376238	1.05087741136578	-1.23742820581485	-1	3.505484879363
KHSRP	195	0.261538461538462	0.292307692307692	Up	0.758	0.845319209039548	0.019	0.0199153005464481	1.03515728480815	-1.16664779929109	-1	3.44541011273845
PES1	194	0.283505154639175	0.247422680412371	Down	0.76	0.845319209039548	0.001	0.0023452380952381	0.65908472022221	-0.746756468895956	-1	2.00824155887398
ESF1	187	0.283422459893048	0.32620320855615	Up	0.784	0.852759668508287	0.004	0.00574583333333333	0.953462582903433	0.889892637090791	1	2.94319227441806
ILF2	190	0.268421052631579	0.315789473684211	Up	0.783	0.852759668508287	0.029	0.0297063492063492	1.10615047758981	-1.19384964371827	-1	3.49626213130224
GRWD1	194	0.293814432989691	0.268041237113402	Down	0.776	0.852759668508287	0.002	0.00399324324324324	0.973330872384406	-1.0955689389124	-1	3.01515968245879
PUM1	192	0.276041666666667	0.322916666666667	Up	0.772	0.852759668508287	0.007	0.00836928104575164	0.959694528897746	-1.14261299584072	-1	2.96576578285672
EIF4G1	188	0.271276595744681	0.303191489361702	Up	0.79	0.854568681318681	0.002	0.00399324324324324	1.05126625347903	-0.833131728976983	-1	3.24679643689676
STAU1	194	0.34020618556701	0.329896907216495	Up	0.799	0.859587431693989	0.001	0.0023452380952381	0.823971420210634	-0.869387522796844	-1	2.32471130808373
ILF3	194	0.278350515463918	0.319587628865979	Up	0.808	0.859878378378379	0.01	0.0113424242424242	0.860036983997846	-0.944987559859672	-1	2.44218912530298
HNRNPL	189	0.37037037037037	0.365079365079365	Down	0.807	0.859878378378379	0.005	0.00661567164179104	0.771500242324503	0.793991298375408	1	2.13822750625195
HNRNPUL1	184	0.255434782608696	0.206521739130435	Down	0.829	0.868162234042553	0.001	0.0023452380952381	0.993715201776475	-1.11558405649188	-1	2.68446109293417
FUBP3	187	0.272727272727273	0.240641711229947	Down	0.829	0.868162234042553	0.011	0.0121676470588235	1.04178705549832	-0.945356651725327	-1	2.83901839740057
PPIL4	193	0.321243523316062	0.295336787564767	Down	0.826	0.868162234042553	0.01	0.0113424242424242	0.997190727999108	1.07935587022499	1	2.6956353648414
HNRNPM	179	0.307262569832402	0.29608938547486	Down	0.836	0.870865079365079	0.003	0.00487623762376238	1.02540595037116	-1.18849930840336	-1	2.71386370889991
RBM34	191	0.324607329842932	0.31413612565445	Down	0.885	0.917086842105263	0.006	0.00732094594594595	0.703197477927495	-0.866264179475513	-1	0.873679321731605
DDX52	193	0.264248704663212	0.27979274611399	Up	0.897	0.924662303664922	0.014	0.0150254237288136	0.929412169295493	-0.899020787001157	-1	1.14507401437954
UBE2L3	194	0.262886597938144	0.247422680412371	Down	0.934	0.957809895833334	0.005	0.00661567164179104	0.814267864885859	-0.721723569462742	-1	0.287761933668724
TUFM	194	0.252577319587629	0.247422680412371	Down	0.939	0.957950777202073	0.001	0.0023452380952381	1.12980580985596	-1.14611766760769	-1	0.593304304529992
G3BP2	194	0.319587628865979	0.304123711340206	Down	0.96	0.968415816326531	0.001	0.0023452380952381	0.796600381428001	-0.991794002854378	-1	0.0709452486264242
AUH	191	0.256544502617801	0.282722513089005	Down	0.961	0.968415816326531	0.003	0.00487623762376238	0.722873911416015	-0.744908553487133	-1	0.0171350716835396
IGF2BP2	193	0.284974093264249	0.290155440414508	Down	0.964	0.968415816326531	0.002	0.00399324324324324	0.699396784589791	-0.864414355890002	-1	0
LARP4	189	0.317460317460317	0.306878306878307	Up	0.969	0.969	0.007	0.00836928104575164	0.868367277313459	-0.972639898816282	-1	0.111416051585189
