NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
DHX30	197	0.258883248730964	0.279187817258883	Up	0.824	0.921758522727273	0.018	0.0265192307692308	0.677890847953985	-0.631782070209371	-1	6.72106491427809
ZC3H8	194	0.304123711340206	0.309278350515464	Down	0.823	0.921758522727273	0.006	0.0230531914893617	0.664381833757142	-0.551637697124259	-1	6.56572024333499
PRPF8	189	0.333333333333333	0.328042328042328	Down	0.838	0.92689606741573	0.006	0.0230531914893617	0.70086240644192	-0.689849591054028	-1	6.43539301051946
PUS1	193	0.305699481865285	0.33160621761658	Up	0.835	0.92689606741573	0.006	0.0230531914893617	0.762494277169847	-0.697461285816391	-1	7.0957680340171
EIF4G1	188	0.287234042553192	0.297872340425532	Down	0.86	0.934667582417582	0.02	0.0274392857142857	0.848906652605378	-0.869334054969004	-1	7.02123680247906
SSB	189	0.301587301587302	0.322751322751323	Up	0.859	0.934667582417582	0.022	0.0284261744966443	0.76408430255824	0.754299781418153	1	6.21234173988157
CKAP4	195	0.241025641025641	0.302564102564103	Up	0.864	0.934667582417582	0.014	0.0239594594594595	0.886037469802887	-0.61826200581318	-1	7.37532902799019
PKM	186	0.258064516129032	0.274193548387097	Down	0.855	0.934667582417582	0.012	0.0238473684210526	0.691373178532281	-0.624064361881063	-1	5.51894348826713
UPF1	186	0.263440860215054	0.365591397849462	Up	0.887	0.951274456521739	0.013	0.0239594594594595	0.618188086704021	-0.635781822154648	-1	3.28433713544176
TAF15	192	0.234375	0.270833333333333	Up	0.889	0.951274456521739	0.008	0.0232569444444444	0.736285625849011	0.916628178612614	1	4.11698968611272
YBX3	188	0.281914893617021	0.271276595744681	Down	0.903	0.961040540540541	0.024	0.0302581699346405	0.856135219980828	-0.636592230095051	-1	3.72774981635654
DDX24	197	0.309644670050761	0.304568527918782	Up	0.913	0.96129679144385	0.014	0.0239594594594595	0.650043562072258	-0.538343872576031	-1	2.54734102637935
UTP3	187	0.27807486631016	0.304812834224599	Down	0.909	0.96129679144385	0.016	0.0252355371900826	0.871955222509084	-0.707241015763084	-1	3.78367129003484
EIF2S2	185	0.275675675675676	0.335135135135135	Down	0.921	0.961547619047619	0.005	0.0230531914893617	0.645844960229898	-0.682361979360305	-1	2.50016717531092
EIF3D	185	0.297297297297297	0.318918918918919	Up	0.923	0.961547619047619	0.003	0.0229833333333333	0.766127316899488	0.891298925000507	1	3.16586370253243
SUPV3L1	193	0.284974093264249	0.300518134715026	Down	0.936	0.969965789473684	0.003	0.0229833333333333	0.608282023022862	-0.601705471143519	-1	1.54389722140573
NELFE	193	0.347150259067358	0.326424870466321	Down	0.953	0.982421465968586	0.009	0.0232569444444444	0.682834664595364	-0.609385088531967	-1	0.635030689510794
RBM39	192	0.296875	0.276041666666667	Down	0.96	0.984486979166667	0.01	0.0236898734177215	0.679237714382238	0.667101568104666	1	0.424672933320241
SLBP	196	0.301020408163265	0.321428571428571	Down	0.981	0.9875	0.021	0.0280451388888889	0.605053482482937	-0.663132204560984	-1	0
NPM1	188	0.25	0.228723404255319	Down	0.973	0.9875	0.001	0.0197	0.794034516113299	-0.76942008588289	-1	0.335522125680523
BOP1	190	0.310526315789474	0.326315789473684	Up	0.985	0.9875	0.014	0.0239594594594595	0.947005803692085	-0.669238746468901	-1	0.607111557649186
G3BP1	197	0.319796954314721	0.314720812182741	Up	0.984	0.9875	0.015	0.024625	0.692000895929961	-0.585211097535515	-1	0.154368829621439
UBE2L3	194	0.206185567010309	0.211340206185567	Down	0.988	0.988	0.071	0.0723359375	0.841785471845386	-1.08115605170389	-1	0.360156979071021
