NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
G3BP1	197	0.355329949238579	0.289340101522843	Down	0.016	0.0462651515151515	0.001	0.00149242424242424	0.628057859836924	-0.818767116745201	-1	52.7402565465215
HNRNPA2B1	193	0.404145077720207	0.274611398963731	Down	0.015	0.0462651515151515	0.001	0.00149242424242424	0.71897822456934	-0.782826820272074	-1	60.4059298860299
SNRNP200	195	0.374358974358974	0.271794871794872	Down	0.016	0.0462651515151515	0.001	0.00149242424242424	0.677426450991556	-0.707679110927277	-1	56.9026187866746
SSB	189	0.407407407407407	0.28042328042328	Down	0.017	0.0485149253731343	0.003	0.00344405594405594	0.658697070477729	-0.785557306717635	-1	54.4654950290029
EFTUD2	196	0.454081632653061	0.260204081632653	Down	0.018	0.04925	0.004	0.00403216374269006	0.590241125816876	-0.644064192962485	-1	48.5395154647887
DDX19B	193	0.383419689119171	0.269430051813472	Down	0.019	0.04925	0.008	0.008	0.614495015293992	-0.662710475669784	-1	50.5428097076308
FIP1L1	188	0.515957446808511	0.170212765957447	Down	0.019	0.04925	0.002	0.00250423728813559	0.707811263421734	-0.717602841634825	-1	58.2504354397556
BCCIP	181	0.414364640883978	0.220994475138122	Down	0.018	0.04925	0.001	0.00149242424242424	0.786591480088976	-0.852702731358657	-1	64.7574311382495
MTPAP	187	0.497326203208556	0.192513368983957	Down	0.019	0.04925	0.002	0.00250423728813559	0.753981078991261	-0.800176595361836	-1	62.063915575005
FXR1	189	0.587301587301587	0.185185185185185	Down	0.018	0.04925	0.007	0.007	0.800238217063558	-0.825204391526893	-1	65.8846082716555
CKAP4	195	0.528205128205128	0.169230769230769	Down	0.019	0.04925	0.004	0.00403216374269006	0.737051135280665	-0.702137025123893	-1	60.665555992346
HNRNPA0	189	0.439153439153439	0.227513227513228	Down	0.02	0.0505460526315789	0.002	0.00250423728813559	0.86920597332702	-0.800064486982121	-1	70.9617401537456
SUPV3L1	193	0.50259067357513	0.181347150259067	Down	0.02	0.0505460526315789	0.002	0.00250423728813559	0.693044129047056	-0.67324008821455	-1	56.5368621060842
TAF15	192	0.354166666666667	0.255208333333333	Down	0.021	0.052448051948052	0.001	0.00149242424242424	0.809536323168622	-0.894737879539047	-1	65.2554065697834
HNRNPU	195	0.415384615384615	0.251282051282051	Down	0.022	0.0536139240506329	0.004	0.00403216374269006	0.605836610597163	-0.610978971285752	-1	48.4166264523256
CCAR2	178	0.314606741573034	0.325842696629214	Down	0.022	0.0536139240506329	0.003	0.00344405594405594	0.867081711044383	-0.945466168750753	-1	69.3861879658623
BUD13	191	0.366492146596859	0.261780104712042	Down	0.024	0.0564573170731707	0.008	0.008	0.617156354599706	-0.698266492794811	-1	48.4503345093587
ILF3	194	0.43298969072165	0.324742268041237	Down	0.024	0.0564573170731707	0.001	0.00149242424242424	0.660451796265096	-0.708027129741114	-1	51.8641859024088
EIF4G1	188	0.425531914893617	0.303191489361702	Down	0.024	0.0564573170731707	0.001	0.00149242424242424	0.838912938295612	-0.887025917172852	-1	65.9358709318565
RPS10	187	0.433155080213904	0.240641711229947	Down	0.025	0.0567823529411765	0.003	0.00344405594405594	0.809995946583709	-0.879912823319645	-1	63.5282001832302
DDX1	181	0.386740331491713	0.232044198895028	Down	0.025	0.0567823529411765	0.001	0.00149242424242424	0.714584291153422	-0.760266405389632	-1	56.0200042192671
SUPT6H	192	0.473958333333333	0.229166666666667	Down	0.025	0.0567823529411765	0.006	0.006	0.904511988185761	-0.962881095180311	-1	70.9659179220739
EIF2S2	185	0.486486486486487	0.210810810810811	Down	0.026	0.0570852272727273	0.001	0.00149242424242424	0.674834450146919	-0.651740458145417	-1	52.7934999607436
PHF6	190	0.410526315789474	0.189473684210526	Down	0.026	0.0570852272727273	0.004	0.00403216374269006	0.703979302184488	-0.680756668229593	-1	55.0827322486753
NONO	196	0.454081632653061	0.209183673469388	Down	0.026	0.0570852272727273	0.001	0.00149242424242424	0.640709018997311	-0.699699145558926	-1	50.1130595616442
PARN	187	0.342245989304813	0.272727272727273	Down	0.027	0.0573681318681319	0.003	0.00344405594405594	0.991631687027364	-0.862584697484298	-1	77.5423981139899
RBM39	192	0.375	0.307291666666667	Down	0.027	0.0573681318681319	0.002	0.00250423728813559	0.657747335060545	-0.652131511858119	-1	51.3621609182299
EIF4B	197	0.390862944162437	0.294416243654822	Down	0.027	0.0573681318681319	0.002	0.00250423728813559	0.645927633296244	-0.659402035476961	-1	50.4353651760823
SF3B4	189	0.486772486772487	0.211640211640212	Down	0.028	0.0588858695652174	0.002	0.00250423728813559	0.654992284234246	-0.666560315875231	-1	50.6769381704759
SLBP	196	0.438775510204082	0.270408163265306	Down	0.029	0.0597287234042553	0.001	0.00149242424242424	0.636719139199924	-0.727593227943143	-1	49.0089692620939
TFIP11	196	0.464285714285714	0.209183673469388	Down	0.029	0.0597287234042553	0.005	0.005	0.766380838015766	-0.68590178418157	-1	59.0324512466569
MSI2	193	0.455958549222798	0.238341968911917	Down	0.03	0.0611736842105263	0.004	0.00403216374269006	0.62617414396771	-0.581192942274324	-1	47.7831681237342
GRSF1	192	0.453125	0.213541666666667	Down	0.032	0.064640625	0.003	0.00344405594405594	0.801803869908994	-0.887324565280965	-1	60.0324824662273
AKAP8	192	0.46875	0.192708333333333	Down	0.036	0.0720979381443299	0.001	0.00149242424242424	0.732426234853183	-0.759101085626423	-1	52.6258956170319
SERBP1	181	0.414364640883978	0.292817679558011	Down	0.038	0.0753826530612245	0.004	0.00403216374269006	0.840530036266265	-0.902874713014542	-1	59.3973909578603
SART3	187	0.304812834224599	0.406417112299465	Up	0.043	0.0845707070707071	0.002	0.00250423728813559	0.759928974745161	0.700967999964033	1	51.2835559079263
PUM1	192	0.385416666666667	0.317708333333333	Down	0.044	0.0848465346534653	0.002	0.00250423728813559	0.839334248632061	-0.947024880987872	-1	56.5894259724584
KIF1C	195	0.420512820512821	0.307692307692308	Down	0.044	0.0848465346534653	0.001	0.00149242424242424	0.710929641331098	-0.768045982171507	-1	47.8996429990306
AUH	191	0.492146596858639	0.198952879581152	Down	0.047	0.0898088235294118	0.002	0.00250423728813559	0.732582957953417	-0.671684353579057	-1	48.2227354012886
ASCC1	191	0.445026178010471	0.209424083769634	Down	0.048	0.0908495145631068	0.004	0.00403216374269006	0.656950916634291	-0.717087543366984	-1	43.0146294637185
RECQL	195	0.430769230769231	0.164102564102564	Down	0.049	0.0918701923076923	0.002	0.00250423728813559	0.636196891097495	-0.707655026221062	-1	41.4540350257594
UTP18	191	0.413612565445026	0.225130890052356	Down	0.053	0.0985	0.002	0.00250423728813559	0.706678635313314	-0.719939402854067	-1	44.7192674806697
FUS	189	0.354497354497354	0.322751322751323	Down	0.054	0.0994292452830189	0.001	0.00149242424242424	0.669474716950067	-0.780828700301561	-1	42.1813311669091
U2AF1	182	0.39010989010989	0.269230769230769	Down	0.057	0.104023364485981	0.001	0.00149242424242424	0.750230216962275	-0.83012310410834	-1	46.3654630028553
DDX6	187	0.449197860962567	0.240641711229947	Down	0.061	0.110356481481481	0.001	0.00149242424242424	0.628151711734792	-0.614850379982852	-1	37.7678020459311
ZC3H8	194	0.417525773195876	0.231958762886598	Down	0.064	0.114766055045872	0.002	0.00250423728813559	0.540312733313515	-0.592214262074605	-1	31.8759971321436
NSUN2	196	0.464285714285714	0.214285714285714	Down	0.065	0.115513636363636	0.001	0.00149242424242424	0.701496300225581	-0.665141152052996	-1	41.3235460277823
CIRBP	197	0.370558375634518	0.279187817258883	Down	0.066	0.116247747747748	0.001	0.00149242424242424	0.559515956280933	-0.587194531439237	-1	32.8195544973092
TROVE2	195	0.461538461538462	0.230769230769231	Down	0.067	0.11696875	0.001	0.00149242424242424	0.64688430973426	-0.627735496151901	-1	37.8677841368645
RPS3A	183	0.46448087431694	0.224043715846995	Down	0.068	0.117676991150442	0.005	0.005	0.966460811019684	-1.03450194382596	-1	56.5203280618844
TIAL1	188	0.49468085106383	0.25	Down	0.072	0.122482608695652	0.003	0.00344405594405594	0.721364666588202	-0.746985537762839	-1	41.340701143819
METAP2	192	0.505208333333333	0.151041666666667	Down	0.072	0.122482608695652	0.002	0.00250423728813559	0.7004907631291	-0.75434462010655	-1	40.1382883941465
EIF2S1	198	0.444444444444444	0.186868686868687	Down	0.078	0.131616379310345	0.001	0.00149242424242424	0.521658029639861	-0.552623290971067	-1	28.8076127506395
RBM15	194	0.422680412371134	0.268041237113402	Down	0.08	0.133858974358974	0.003	0.00344405594405594	0.610592294403162	-0.69336577026553	-1	33.4720732954985
TARDBP	193	0.44559585492228	0.196891191709845	Down	0.082	0.134920168067227	0.005	0.005	0.613021146839838	-0.620174860695241	-1	33.4732710458667
BCLAF1	192	0.473958333333333	0.192708333333333	Down	0.082	0.134920168067227	0.007	0.007	0.671408855962004	-0.624909028523149	-1	36.6817029030983
RCC2	190	0.436842105263158	0.236842105263158	Down	0.083	0.1354375	0.001	0.00149242424242424	0.54953129949075	-0.530877731475607	-1	29.9267806152031
RTF1	191	0.382198952879581	0.277486910994764	Down	0.086	0.139202479338843	0.004	0.00403216374269006	0.772971179446357	-0.853438833642981	-1	41.6000223419828
QKI	196	0.403061224489796	0.214285714285714	Down	0.091	0.146135245901639	0.002	0.00250423728813559	0.596112407594794	-0.61915337475483	-1	31.2383360109493
TIA1	196	0.413265306122449	0.142857142857143	Down	0.092	0.146548780487805	0.002	0.00250423728813559	0.504868087481805	-0.549959323197257	-1	26.3851521628654
DDX24	197	0.416243654822335	0.314720812182741	Down	0.097	0.153310483870968	0.002	0.00250423728813559	0.566167590364509	-0.635123466540316	-1	28.913972083821
DAZAP1	190	0.415789473684211	0.315789473684211	Down	0.103	0.16154	0.002	0.00250423728813559	0.968032258279964	-1.1819813672211	-1	48.1993488048927
AGO1	182	0.285714285714286	0.274725274725275	Down	0.106	0.164948412698413	0.001	0.00149242424242424	0.86746668075314	-0.84081047364582	-1	42.6731165674642
DDX3X	188	0.404255319148936	0.234042553191489	Down	0.108	0.16544921875	0.004	0.00403216374269006	0.690643583741759	-0.698930501850509	-1	33.8739348061927
SSRP1	196	0.423469387755102	0.280612244897959	Down	0.108	0.16544921875	0.004	0.00403216374269006	0.757304297890439	-0.854132187721847	-1	37.1639500020965
CPSF7	176	0.369318181818182	0.329545454545455	Down	0.111	0.168748062015504	0.002	0.00250423728813559	1.02294132633314	-1.07259255341665	-1	49.7203447137599
CNOT7	192	0.447916666666667	0.276041666666667	Down	0.112	0.168965384615385	0.001	0.00149242424242424	0.700616701185604	-0.67836974662956	-1	33.9619645047234
G3BP2	194	0.479381443298969	0.201030927835052	Down	0.114	0.17068320610687	0.007	0.007	0.769517008503977	-0.871815407732062	-1	37.1092271190337
SUB1	195	0.430769230769231	0.164102564102564	Down	0.117	0.173867424242424	0.002	0.00250423728813559	0.645060806897338	-0.611384916777047	-1	30.7459821117951
PPIL4	193	0.336787564766839	0.362694300518135	Down	0.123	0.181447368421053	0.002	0.00250423728813559	0.712406609200388	-0.770874412011993	-1	33.1441484406778
SUCLG1	192	0.375	0.276041666666667	Down	0.132	0.191892592592593	0.004	0.00403216374269006	0.775318679424844	-0.854743204002923	-1	34.899398855644
UCHL5	197	0.380710659898477	0.263959390862944	Down	0.132	0.191892592592593	0.006	0.006	0.468886267926496	-0.472317364690454	-1	21.0219670438319
AARS	190	0.415789473684211	0.273684210526316	Down	0.135	0.194827205882353	0.002	0.00250423728813559	0.818770371885328	-0.880006599934809	-1	36.5262973556675
SRP68	192	0.401041666666667	0.276041666666667	Down	0.146	0.20770652173913	0.004	0.00403216374269006	0.634592145391298	-0.680340787485354	-1	27.1476930904351
GEMIN5	193	0.362694300518135	0.295336787564767	Down	0.145	0.20770652173913	0.002	0.00250423728813559	0.559255145956393	-0.689279153253307	-1	23.8995645106083
SF3A3	197	0.380710659898477	0.279187817258883	Down	0.157	0.221625	0.004	0.00403216374269006	0.518045977657928	-0.504718266161376	-1	21.201071817347
GPKOW	196	0.392857142857143	0.26530612244898	Down	0.158	0.221625	0.004	0.00403216374269006	0.751911451024046	-0.67439837269578	-1	30.8679771407609
PPIG	199	0.422110552763819	0.226130653266332	Down	0.162	0.225641843971631	0.006	0.006	0.577572266917342	-0.594794919040031	-1	23.3770062707886
DDX28	189	0.375661375661376	0.291005291005291	Down	0.178	0.24625	0.001	0.00149242424242424	0.705671103925468	-0.831544448465433	-1	26.9169702310917
UBE2L3	194	0.319587628865979	0.22680412371134	Down	0.18	0.247283216783217	0.004	0.00403216374269006	0.560283087542127	-0.527068380552424	-1	21.2631779388006
AKAP8L	194	0.412371134020619	0.242268041237113	Down	0.183	0.249306896551724	0.002	0.00250423728813559	0.584363721157202	-0.612645694220937	-1	22.0555335012839
SRSF5	194	0.381443298969072	0.195876288659794	Down	0.184	0.249306896551724	0.005	0.005	0.529455199639613	-0.555820659950847	-1	19.9631615181878
TUFM	194	0.298969072164948	0.211340206185567	Down	0.198	0.266017006802721	0.003	0.00344405594405594	0.803213625909038	-0.868041075579738	-1	28.9656290309064
STAU1	194	0.376288659793814	0.34020618556701	Down	0.199	0.266017006802721	0.001	0.00149242424242424	0.681249075193187	-0.694521610712471	-1	24.5350509458426
LIN28B	187	0.390374331550802	0.219251336898396	Down	0.224	0.296822147651007	0.001	0.00149242424242424	0.634822916738253	-0.676456105524318	-1	20.9403094646773
LARP4	189	0.402116402116402	0.285714285714286	Down	0.225	0.296822147651007	0.003	0.00344405594405594	0.697015119389756	-0.795321544073127	-1	23.0126062519069
SMNDC1	196	0.392857142857143	0.275510204081633	Down	0.23	0.30141	0.007	0.007	0.470387024448655	-0.546924386189656	-1	15.2632379665465
IGF2BP3	191	0.418848167539267	0.25130890052356	Down	0.248	0.318676470588235	0.002	0.00250423728813559	0.666652762185721	-0.731469546582282	-1	20.7016429084658
SRFBP1	195	0.405128205128205	0.261538461538462	Down	0.248	0.318676470588235	0.003	0.00344405594405594	0.588373433069939	-0.64424412264948	-1	18.2458709072991
EWSR1	192	0.328125	0.307291666666667	Down	0.245	0.318676470588235	0.001	0.00149242424242424	0.640871601828372	-0.642031532970024	-1	19.8928386880116
PABPC4	195	0.38974358974359	0.251282051282051	Down	0.259	0.328545161290323	0.003	0.00344405594405594	0.55608506009834	-0.549845163281478	-1	16.7676731814244
HLTF	192	0.380208333333333	0.255208333333333	Down	0.258	0.328545161290323	0.005	0.005	0.643965554449081	-0.621460193503204	-1	19.4511266518151
DDX52	193	0.284974093264249	0.393782383419689	Up	0.262	0.330227564102564	0.005	0.005	0.720231274387887	0.697724390395116	1	21.6790011943812
SBDS	187	0.374331550802139	0.251336898395722	Down	0.268	0.333528481012658	0.001	0.00149242424242424	0.630771783811322	-0.701462415452575	-1	18.7877574745002
XPO5	191	0.335078534031414	0.308900523560209	Down	0.268	0.333528481012658	0.002	0.00250423728813559	0.579341837841922	-0.619375089863489	-1	17.2385702280614
ZRANB2	184	0.266304347826087	0.396739130434783	Up	0.27	0.333908805031447	0.002	0.00250423728813559	0.69775876624015	0.638161646230513	1	20.7837432219238
PCBP2	197	0.401015228426396	0.345177664974619	Down	0.273	0.335515625	0.002	0.00250423728813559	0.624004340683541	-0.682397120974219	-1	18.4822189873609
PKM	186	0.338709677419355	0.306451612903226	Down	0.289	0.353009316770186	0.001	0.00149242424242424	0.646818912098967	-0.681318186181875	-1	18.2638604212527
FKBP4	197	0.436548223350254	0.304568527918782	Down	0.294	0.356910493827161	0.003	0.00344405594405594	0.84194438938409	-0.980165638410402	-1	23.5837701944603
HNRNPK	194	0.396907216494845	0.34020618556701	Down	0.31	0.374058282208589	0.004	0.00403216374269006	0.649472175210938	-0.73404067230341	-1	17.3077388052877
CPSF6	196	0.36734693877551	0.255102040816327	Down	0.326	0.390996951219512	0.002	0.00250423728813559	0.588513114566926	-0.622007848589692	-1	14.9482769920971
TRIM56	195	0.348717948717949	0.287179487179487	Down	0.346	0.412506060606061	0.001	0.00149242424242424	0.675456691507843	-0.723004897451553	-1	16.1957523795014
NCBP2	188	0.377659574468085	0.329787234042553	Down	0.355	0.420701807228916	0.001	0.00149242424242424	0.738569840192002	-0.822727319145413	-1	17.3302973887467
GTF2F1	184	0.309782608695652	0.326086956521739	Up	0.358	0.421721556886228	0.002	0.00250423728813559	0.863616126440009	0.894400197323863	1	20.2430925310217
FAM120A	197	0.279187817258883	0.472081218274112	Up	0.363	0.425074404761905	0.001	0.00149242424242424	0.612058577632698	0.574799529776783	1	14.1517337889067
NUSAP1	195	0.353846153846154	0.261538461538462	Down	0.37	0.430718934911243	0.003	0.00344405594405594	0.651471834928711	-0.65574401521157	-1	14.8409568081068
PCBP1	196	0.38265306122449	0.326530612244898	Down	0.415	0.480332352941176	0.001	0.00149242424242424	0.708298618986851	-0.83988118975374	-1	14.0356494627241
RBM25	192	0.333333333333333	0.307291666666667	Down	0.428	0.4925	0.002	0.00250423728813559	0.552568234001017	-0.573211764189329	-1	10.523756014811
NUFIP2	182	0.302197802197802	0.335164835164835	Down	0.437	0.499944767441861	0.001	0.00149242424242424	0.921671441653272	-0.887572958798707	-1	17.3160080787874
SMN1	179	0.324022346368715	0.29608938547486	Down	0.49	0.557407514450867	0.002	0.00250423728813559	0.578402195790375	-0.60251042406942	-1	9.06129098380405
ADAR	174	0.310344827586207	0.327586206896552	Down	0.503	0.559279661016949	0.001	0.00149242424242424	0.994853663154102	-1.01507052223493	-1	15.6469592810437
LSM11	184	0.342391304347826	0.304347826086957	Down	0.499	0.559279661016949	0.004	0.00403216374269006	0.699977067388084	-0.896210960307384	-1	10.9461761483731
