NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
FXR1	189	0.53968253968254	0.248677248677249	Down	0.018	0.0650471698113207	0.001	0.00127922077922078	0.666966612125209	-0.546926052245377	-1	67.8749537298942
PABPC1	180	0.45	0.244444444444444	Down	0.019	0.0650803571428571	0.002	0.00230859375	0.767513011952691	-0.629149973997632	-1	78.1248049129701
NCBP2	188	0.452127659574468	0.281914893617021	Down	0.019	0.0650803571428571	0.001	0.00127922077922078	0.590573622236754	-0.53056827281862	-1	60.0649717629221
ZC3H8	194	0.484536082474227	0.201030927835052	Down	0.019	0.0650803571428571	0.006	0.006	0.491824832409421	-0.486816227659245	-1	49.9858894799217
SLTM	186	0.424731182795699	0.306451612903226	Down	0.02	0.0662327586206897	0.002	0.00230859375	0.686553669915256	-0.593140884992595	-1	69.4112612776831
AATF	193	0.424870466321244	0.274611398963731	Down	0.02	0.0662327586206897	0.001	0.00127922077922078	0.540788441253106	-0.482943505019455	-1	54.6288919612428
FUBP3	187	0.427807486631016	0.272727272727273	Down	0.021	0.0684491525423729	0.001	0.00127922077922078	0.564183465130277	-0.479590257510963	-1	56.3076636091152
AKAP8	192	0.5	0.197916666666667	Down	0.024	0.0690970149253731	0.004	0.00415361445783133	0.558444385693411	-0.49195022691941	-1	55.5361756147706
EIF2S2	185	0.535135135135135	0.183783783783784	Down	0.024	0.0690970149253731	0.004	0.00415361445783133	0.709610692983572	-0.521081348356642	-1	70.6271931496236
SF3B4	189	0.582010582010582	0.185185185185185	Down	0.024	0.0690970149253731	0.004	0.00415361445783133	0.569170558732537	-0.547900845794945	-1	56.6069755060759
PUM2	187	0.508021390374332	0.229946524064171	Down	0.023	0.0690970149253731	0.003	0.00321895424836601	0.604159284119738	-0.545017809030775	-1	60.0999196535233
DDX19B	193	0.440414507772021	0.238341968911917	Down	0.023	0.0690970149253731	0.002	0.00230859375	0.633271467840564	-0.526936158285072	-1	63.0062053390336
RBM15	194	0.536082474226804	0.195876288659794	Down	0.022	0.0690970149253731	0.005	0.0051242774566474	0.521152481050794	-0.476768102616288	-1	51.8133037860002
KHSRP	195	0.317948717948718	0.461538461538462	Up	0.024	0.0690970149253731	0.001	0.00127922077922078	0.582424915188218	0.54925579646226	1	57.9301653707455
TFIP11	196	0.479591836734694	0.255102040816327	Down	0.023	0.0690970149253731	0.001	0.00127922077922078	0.701964078691137	-0.570833989221597	-1	69.8638273412103
SF3A3	197	0.477157360406091	0.218274111675127	Down	0.025	0.0709779411764706	0.001	0.00127922077922078	0.532849659929692	-0.540993689752707	-1	52.4464021155487
EIF4G2	182	0.412087912087912	0.285714285714286	Down	0.026	0.0717642857142857	0.001	0.00127922077922078	0.795924297745512	-0.607030641870252	-1	78.1177262628136
XPO5	191	0.492146596858639	0.282722513089005	Down	0.026	0.0717642857142857	0.002	0.00230859375	0.642282017063301	-0.518402794976165	-1	62.9969288979922
DHX30	197	0.472081218274112	0.243654822335025	Down	0.027	0.0725069444444444	0.003	0.00321895424836601	0.646190772452632	-0.537474409977414	-1	63.1330741004972
RPS3A	183	0.404371584699454	0.295081967213115	Down	0.027	0.0725069444444444	0.002	0.00230859375	0.690811225616741	-0.687243434237999	-1	67.5072609293986
BUD13	191	0.544502617801047	0.219895287958115	Down	0.028	0.0742123287671233	0.001	0.00127922077922078	0.584068021356542	-0.53865500582352	-1	56.5358540814591
HNRNPL	189	0.444444444444444	0.248677248677249	Down	0.029	0.0758716216216216	0.001	0.00127922077922078	0.722328808465569	-0.599495939158912	-1	69.3729107639916
TARDBP	193	0.55440414507772	0.186528497409326	Down	0.03	0.0764671052631579	0.005	0.0051242774566474	0.609064889795016	-0.534106601601007	-1	58.2835869073149
CCAR2	178	0.353932584269663	0.280898876404494	Down	0.03	0.0764671052631579	0.002	0.00230859375	0.644506919090645	-0.551678811579513	-1	61.6875928269212
ZRANB2	184	0.440217391304348	0.315217391304348	Down	0.031	0.0770320512820513	0.001	0.00127922077922078	0.566045425524242	-0.538647695181149	-1	53.9961532572146
CKAP4	195	0.569230769230769	0.153846153846154	Down	0.031	0.0770320512820513	0.007	0.007	0.599688017035144	-0.541612208799839	-1	57.2180819322947
PKM	186	0.473118279569892	0.225806451612903	Down	0.032	0.0785506329113924	0.002	0.00230859375	0.61501491972409	-0.538427273060595	-1	58.2373968875605
CSTF2T	195	0.543589743589744	0.230769230769231	Down	0.033	0.0790432098765432	0.003	0.00321895424836601	0.754349319409468	-0.678446894448566	-1	71.3035752341271
UCHL5	197	0.543147208121827	0.152284263959391	Down	0.033	0.0790432098765432	0.002	0.00230859375	0.455326109128884	-0.450438417111075	-1	42.9542319656527
UTP18	191	0.424083769633508	0.225130890052356	Down	0.034	0.0795120481927711	0.003	0.00321895424836601	0.507150139323353	-0.449540914532357	-1	47.7554404111973
NSUN2	196	0.510204081632653	0.224489795918367	Down	0.034	0.0795120481927711	0.004	0.00415361445783133	0.597602021387451	-0.501937112475738	-1	56.3108827193288
UBE2L3	194	0.43298969072165	0.144329896907216	Down	0.035	0.0809107142857143	0.008	0.008	0.641222156490066	-0.562135131734023	-1	60.0189980470274
U2AF1	182	0.489010989010989	0.236263736263736	Down	0.036	0.0822764705882353	0.001	0.00127922077922078	0.630322804111014	-0.529291321345914	-1	58.6010122232685
ASCC1	191	0.481675392670157	0.230366492146597	Down	0.037	0.0836104651162791	0.003	0.00321895424836601	0.635781266220888	-0.540510289501407	-1	58.7283232161602
CIRBP	197	0.436548223350254	0.258883248730964	Down	0.038	0.0845815217391304	0.001	0.00127922077922078	0.582822264264784	-0.596882439268879	-1	53.5671850391499
TROVE2	195	0.584615384615385	0.153846153846154	Down	0.039	0.0845815217391304	0.004	0.00415361445783133	0.600040789031032	-0.566228532115099	-1	55.1560510692734
QKI	196	0.489795918367347	0.224489795918367	Down	0.039	0.0845815217391304	0.003	0.00321895424836601	0.620826466055914	-0.534177995179961	-1	57.0740815966442
FIP1L1	188	0.5	0.170212765957447	Down	0.04	0.0845815217391304	0.002	0.00230859375	0.58389369239162	-0.540460702532045	-1	53.6660527283137
PCBP2	197	0.477157360406091	0.243654822335025	Down	0.04	0.0845815217391304	0.002	0.00230859375	0.572154141095055	-0.518620481161304	-1	52.582767457524
GRSF1	192	0.458333333333333	0.260416666666667	Down	0.04	0.0845815217391304	0.001	0.00127922077922078	0.600684007131914	-0.534769360495197	-1	55.2154050153475
DDX24	197	0.487309644670051	0.228426395939086	Down	0.041	0.0848776595744681	0.002	0.00230859375	0.556991904602885	-0.503078849636076	-1	51.1109216296346
MAGOH	183	0.426229508196721	0.333333333333333	Down	0.041	0.0848776595744681	0.001	0.00127922077922078	0.753694000180506	-0.627679102800652	-1	69.2362284422327
RBM25	192	0.536458333333333	0.203125	Down	0.043	0.0863144329896907	0.001	0.00127922077922078	0.557546406557088	-0.509525349074223	-1	50.8123830856668
UPF1	186	0.505376344086022	0.161290322580645	Down	0.043	0.0863144329896907	0.003	0.00321895424836601	0.610726898365339	-0.541011898609754	-1	55.679402335756
AARS	190	0.457894736842105	0.257894736842105	Down	0.043	0.0863144329896907	0.002	0.00230859375	0.626144568021687	-0.600159381209613	-1	57.0904102534624
DDX6	187	0.529411764705882	0.219251336898396	Down	0.046	0.090540404040404	0.003	0.00321895424836601	0.641937620390975	-0.530137856012549	-1	57.3894616018319
SRSF5	194	0.572164948453608	0.164948453608247	Down	0.046	0.090540404040404	0.007	0.007	0.61111890481898	-0.512255948210394	-1	54.6240002850772
GTF2F1	184	0.320652173913043	0.271739130434783	Down	0.049	0.095545	0.001	0.00127922077922078	0.691398814955216	-0.618893827743202	-1	60.4381151145313
AGO1	182	0.412087912087912	0.186813186813187	Down	0.05	0.0965495049504951	0.003	0.00321895424836601	0.638605541841825	-0.605880973324399	-1	55.55740530242
HNRNPU	195	0.476923076923077	0.287179487179487	Down	0.051	0.0975343137254902	0.002	0.00230859375	0.531746988684212	-0.503316841811288	-1	46.0235767405668
AUH	191	0.460732984293194	0.225130890052356	Down	0.055	0.102252380952381	0.002	0.00230859375	0.667711144257293	-0.582851532919972	-1	56.6677475103124
DKC1	190	0.452631578947368	0.278947368421053	Down	0.055	0.102252380952381	0.002	0.00230859375	0.649129898264338	-0.514877199084713	-1	55.0848368541534
EIF2S1	198	0.525252525252525	0.186868686868687	Down	0.055	0.102252380952381	0.007	0.007	0.50256056182735	-0.493090211566223	-1	42.5987977263026
HLTF	192	0.494791666666667	0.192708333333333	Down	0.061	0.112438679245283	0.007	0.007	0.567512358123608	-0.495658684632901	-1	46.1185916021045
HSPD1	189	0.444444444444444	0.264550264550265	Down	0.062	0.113228971962617	0.001	0.00127922077922078	0.692049154926296	-0.556751372227295	-1	56.1048089542498
EIF4B	197	0.456852791878173	0.294416243654822	Down	0.067	0.121300925925926	0.001	0.00127922077922078	0.614150504536733	-0.545969846364319	-1	48.18552069007
PPIG	199	0.527638190954774	0.226130653266332	Down	0.069	0.121572072072072	0.008	0.008	0.59210687980033	-0.588345571854755	-1	46.3989454744386
HNRNPA0	189	0.37037037037037	0.285714285714286	Down	0.069	0.121572072072072	0.002	0.00230859375	0.708388832957311	-0.654289517682693	-1	55.5530405612366
RCC2	190	0.473684210526316	0.215789473684211	Down	0.068	0.121572072072072	0.002	0.00230859375	0.613785210053115	-0.621841308154475	-1	48.1055344254265
GPKOW	196	0.48469387755102	0.224489795918367	Down	0.07	0.122245535714286	0.004	0.00415361445783133	0.573148859352415	-0.515657506386271	-1	44.7882217248715
SMNDC1	196	0.469387755102041	0.224489795918367	Down	0.073	0.124195652173913	0.001	0.00127922077922078	0.507550621507513	-0.454584610473739	-1	39.3375612779586
RTF1	191	0.403141361256544	0.277486910994764	Down	0.072	0.124195652173913	0.001	0.00127922077922078	0.823418375204167	-0.699775608009839	-1	63.9517556335387
CSTF2	183	0.415300546448087	0.240437158469945	Down	0.073	0.124195652173913	0.004	0.00415361445783133	0.671000352303089	-0.579788651986553	-1	52.0744848609631
SUB1	195	0.512820512820513	0.169230769230769	Down	0.074	0.124823275862069	0.008	0.008	0.670312561547308	-0.495825980852045	-1	51.8946583001195
XRN2	193	0.476683937823834	0.196891191709845	Down	0.075	0.125440170940171	0.003	0.00321895424836601	0.620056789420635	-0.532914897120121	-1	47.8737100555611
IGF2BP2	193	0.476683937823834	0.248704663212435	Down	0.079	0.131055084745763	0.006	0.006	0.545336575413498	-0.518956177871612	-1	41.1868193001063
NONO	196	0.489795918367347	0.219387755102041	Down	0.08	0.131609243697479	0.005	0.0051242774566474	0.720469467175491	-0.599651262580491	-1	54.3688584940023
IGF2BP3	191	0.465968586387435	0.230366492146597	Down	0.085	0.134245967741935	0.002	0.00230859375	0.742935325250599	-0.601529882373285	-1	55.5203067050965
CPSF6	196	0.510204081632653	0.214285714285714	Down	0.083	0.134245967741935	0.002	0.00230859375	0.582346846053202	-0.537905637866999	-1	43.4731880514524
PCBP1	196	0.290816326530612	0.413265306122449	Up	0.085	0.134245967741935	0.001	0.00127922077922078	0.507939193070682	0.547152389264944	1	37.8912320562297
G3BP1	197	0.416243654822335	0.284263959390863	Down	0.084	0.134245967741935	0.002	0.00230859375	0.507018266708947	-0.48968398475106	-1	37.8221454741377
TIAL1	188	0.409574468085106	0.23936170212766	Down	0.084	0.134245967741935	0.006	0.006	0.607872059987016	-0.525903423837876	-1	45.3880531928198
XRCC5	190	0.468421052631579	0.257894736842105	Down	0.086	0.134748	0.002	0.00230859375	0.806503761564227	-0.694642623756262	-1	60.176656151302
CPSF7	176	0.255681818181818	0.346590909090909	Up	0.088	0.136805555555556	0.006	0.006	0.713710353891539	0.841963426829054	1	52.8243086498738
SRFBP1	195	0.476923076923077	0.205128205128205	Down	0.093	0.143484251968504	0.008	0.008	0.650875803189191	-0.522093433876663	-1	46.995888661338
HNRNPUL1	184	0.396739130434783	0.206521739130435	Down	0.1	0.149629770992366	0.003	0.00321895424836601	0.705531744605809	-0.582733275108119	-1	49.8548103358187
CCAR1	190	0.447368421052632	0.194736842105263	Down	0.1	0.149629770992366	0.005	0.0051242774566474	0.53207587588473	-0.535604895162675	-1	37.5454182905592
EXOSC9	193	0.435233160621762	0.176165803108808	Down	0.1	0.149629770992366	0.011	0.011	0.559499440875033	-0.494993030254708	-1	39.4915468086269
LARP4	189	0.407407407407407	0.317460317460317	Down	0.099	0.149629770992366	0.002	0.00230859375	0.586961598765449	-0.608293281746526	-1	41.440414093282
STIP1	190	0.294736842105263	0.268421052631579	Down	0.103	0.152973484848485	0.001	0.00127922077922078	0.740263504280758	-0.534277869316858	-1	51.7083779217062
PNPT1	184	0.41304347826087	0.298913043478261	Down	0.106	0.156266917293233	0.003	0.00321895424836601	0.708459731587434	-0.557048577666622	-1	48.9138945061007
RPS10	187	0.379679144385027	0.288770053475936	Down	0.114	0.166861940298507	0.001	0.00127922077922078	0.579896438920481	-0.558131905594222	-1	38.5776003694899
NPM1	188	0.356382978723404	0.228723404255319	Down	0.116	0.168544444444444	0.001	0.00127922077922078	0.799673801846829	-0.682940737743964	-1	52.9795324153744
DNAJC2	187	0.251336898395722	0.422459893048128	Up	0.118	0.170202205882353	0.002	0.00230859375	0.675184151179351	0.675007206802935	1	44.4517739011254
SUCLG1	192	0.40625	0.229166666666667	Down	0.125	0.179025547445255	0.002	0.00230859375	0.711708439162864	-0.472778180833157	-1	45.5241576169092
ILF3	194	0.417525773195876	0.288659793814433	Down	0.126	0.179155797101449	0.002	0.00230859375	0.544949513634247	-0.520266749423281	-1	34.7926225675619
SRP68	192	0.432291666666667	0.229166666666667	Down	0.131	0.184953237410072	0.001	0.00127922077922078	0.535913741433234	-0.513687394886063	-1	33.5745778212192
EIF4G1	188	0.271276595744681	0.382978723404255	Up	0.132	0.185039285714286	0.001	0.00127922077922078	0.776484787558055	0.810073033758959	1	48.7285769677576
TIA1	196	0.494897959183673	0.158163265306122	Down	0.135	0.187918439716312	0.011	0.011	0.645088585424452	-0.514465969514184	-1	40.0745172881655
SMN1	179	0.385474860335196	0.251396648044693	Down	0.136	0.187982394366197	0.003	0.00321895424836601	0.766430380345155	-0.582874042717682	-1	47.6430165492872
PA2G4	193	0.404145077720207	0.274611398963731	Down	0.151	0.207260416666667	0.002	0.00230859375	0.546057633961149	-0.494024258943174	-1	31.8911414348468
PHF6	190	0.431578947368421	0.263157894736842	Down	0.152	0.207260416666667	0.002	0.00230859375	0.644854425186394	-0.488697572573932	-1	37.699776568207
NUSAP1	195	0.435897435897436	0.246153846153846	Down	0.169	0.228927586206897	0.005	0.0051242774566474	0.562153434746254	-0.534111766335077	-1	30.7493401134169
SSB	189	0.37037037037037	0.317460317460317	Down	0.177	0.238154109589041	0.001	0.00127922077922078	0.546274079898118	-0.54437878959279	-1	29.0683558931654
ESF1	187	0.422459893048128	0.294117647058824	Down	0.179	0.239214285714286	0.009	0.009	0.709301069557523	-0.580520367820021	-1	37.6894128449695
TUFM	194	0.360824742268041	0.242268041237113	Down	0.197	0.261557432432432	0.002	0.00230859375	0.78848757245424	-0.656388106187548	-1	39.2906169331417
DDX27	188	0.356382978723404	0.335106382978723	Down	0.208	0.274345637583893	0.002	0.00230859375	0.765775235773282	-0.612880158542256	-1	36.7870958277318
FAM120A	197	0.395939086294416	0.263959390862944	Down	0.216	0.283023333333333	0.003	0.00321895424836601	0.570652783179347	-0.599162525198665	-1	26.6952920048541
SFPQ	188	0.404255319148936	0.25	Down	0.224	0.291586092715232	0.003	0.00321895424836601	0.687231019959726	-0.570813198328875	-1	31.4272658635606
PABPC4	195	0.435897435897436	0.215384615384615	Down	0.228	0.294851973684211	0.003	0.00321895424836601	0.592840923735839	-0.512724378733525	-1	26.8347546521816
RBFOX2	183	0.355191256830601	0.234972677595628	Down	0.276	0.354728758169935	0.001	0.00127922077922078	0.641204939137071	-0.569789212762081	-1	24.6126860940865
SBDS	187	0.374331550802139	0.219251336898396	Down	0.285	0.363938311688312	0.008	0.008	0.640349445303188	-0.551405616600597	-1	23.9664095510935
GRWD1	194	0.371134020618557	0.293814432989691	Down	0.319	0.402208333333333	0.001	0.00127922077922078	0.790822995277779	-0.586150809620524	-1	26.6944344178536
TRA2A	197	0.426395939086294	0.238578680203046	Down	0.318	0.402208333333333	0.005	0.0051242774566474	0.600092154451492	-0.46095028496683	-1	20.2047394860029
PSIP1	187	0.422459893048128	0.272727272727273	Down	0.325	0.407175159235669	0.002	0.00230859375	0.565180820365699	-0.478717541917841	-1	18.7577267832072
RECQL	195	0.435897435897436	0.220512820512821	Down	0.331	0.412079113924051	0.006	0.006	0.686382871321467	-0.616209995914167	-1	22.5191192447074
TRIM56	195	0.425641025641026	0.302564102564103	Down	0.337	0.416921383647799	0.009	0.009	0.597443625841873	-0.474495748097421	-1	19.3127389930437
RBM17	186	0.317204301075269	0.397849462365591	Up	0.363	0.446328125	0.008	0.008	0.777234275189561	-0.640084996665063	-1	23.2098659389713
G3BP2	194	0.417525773195876	0.324742268041237	Down	0.425	0.516212962962963	0.006	0.006	0.585979438773902	-0.54407370681716	-1	14.2616137990236
NAA15	194	0.402061855670103	0.324742268041237	Down	0.425	0.516212962962963	0.001	0.00127922077922078	0.724195927371078	-0.592169661487543	-1	17.6759298232735
LSM11	184	0.369565217391304	0.28804347826087	Down	0.432	0.521506134969325	0.001	0.00127922077922078	0.692487473434251	-0.494055467334333	-1	16.628728219812
SUGP2	189	0.26984126984127	0.365079365079365	Up	0.438	0.525533536585366	0.002	0.00230859375	0.661252638952309	0.677444931109518	1	15.6790069192725
PPIL4	193	0.398963730569948	0.347150259067358	Down	0.461	0.546496987951807	0.001	0.00127922077922078	0.743528555177042	-0.626007138344481	-1	16.5699481567026
APOBEC3C	183	0.327868852459016	0.316939890710383	Down	0.46	0.546496987951807	0.001	0.00127922077922078	0.83396258852926	-0.717386667541561	-1	18.6113058355696
SART3	187	0.283422459893048	0.342245989304813	Up	0.479	0.564458083832335	0.001	0.00127922077922078	0.718329408486289	0.753379301263735	1	15.1333392794647
METAP2	192	0.401041666666667	0.255208333333333	Down	0.499	0.584550595238095	0.002	0.00230859375	0.62678109228326	-0.480513385638094	-1	12.358416957812
MTPAP	187	0.390374331550802	0.352941176470588	Down	0.526	0.612565088757397	0.002	0.00230859375	0.762430151250842	-0.546403737686508	-1	13.7459360224809
TBRG4	190	0.352631578947368	0.294736842105263	Down	0.543	0.621351744186047	0.001	0.00127922077922078	0.608515710549778	-0.554710698580331	-1	10.6040989793889
TAF15	192	0.3125	0.338541666666667	Up	0.538	0.621351744186047	0.001	0.00127922077922078	0.746608763531246	0.900495882665886	1	13.0590147883706
LARP7	194	0.396907216494845	0.314432989690722	Down	0.543	0.621351744186047	0.001	0.00127922077922078	0.536362380822896	-0.518494685408607	-1	9.32141063270602
NOL12	196	0.372448979591837	0.377551020408163	Down	0.574	0.650439655172414	0.002	0.00230859375	0.770920745297839	-0.607189208616296	-1	12.1735666566768
EWSR1	192	0.364583333333333	0.3125	Down	0.575	0.650439655172414	0.002	0.00230859375	0.70603516058852	-0.501555542519338	-1	11.1309805509826
LIN28B	187	0.385026737967914	0.336898395721925	Down	0.699	0.786311428571429	0.006	0.006	0.593582000685019	-0.550001251082635	-1	5.11733608722304
DDX28	189	0.417989417989418	0.333333333333333	Down	0.72	0.805349431818182	0.001	0.00127922077922078	0.587526256963415	-0.499397116785838	-1	4.53785618726621
