NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
SND1	195	Up	0.0979522109394223	0.173843113108705	0.353963083496828	0.414673088621728	1	7.46170273572819
SERBP1	181	Up	0.0991341306494991	0.174369854803137	0.400508499133277	0.456441361193685	1	8.43660452191957
EIF4G2	182	Down	0.104203760138341	0.180071410063624	0.429211674024708	-0.393561913025979	-1	8.87800275746787
EIF2S2	185	Down	0.103929927909395	0.180071410063624	0.29735277466395	-0.256403624746463	-1	6.13088528517561
ABCF1	198	Down	0.106875028072876	0.183081569829187	0.385270798488249	-0.339618787575959	-1	7.88493106566995
MAGOH	183	Down	0.109273677896573	0.185576849531249	0.459546811919364	-0.447113273182177	-1	9.34181719689061
NSUN2	196	Down	0.115379975610332	0.194272266625943	0.324459794861053	-0.270949901358766	-1	6.39633222687043
CPSF7	176	Up	0.125939507412846	0.208886930227768	0.536859212102611	0.587163623999633	1	10.1522827549535
SUPV3L1	193	Down	0.12618042993454	0.208886930227768	0.346490057583316	-0.333748938963871	-1	6.52957730732027
G3BP2	194	Down	0.141143757629397	0.231711002108261	0.273398817915186	-0.298343467974428	-1	4.79413300242818
RBM25	192	Down	0.143769321651775	0.234070713763633	0.253416025188376	-0.263707957040557	-1	4.40784074959133
DDX1	181	Down	0.152578720168239	0.246377113714288	0.443686361390198	-0.461410127824831	-1	7.4891924109259
UCHL5	197	Down	0.155644098480532	0.249283637403779	0.252201145873585	-0.236760546028725	-1	4.1934176092244
HNRNPA0	189	Down	0.16172212513259	0.256929505250969	0.483697406201923	-0.499140747055155	-1	7.92382404280657
LIN28B	187	Down	0.166442334003298	0.260231268243252	0.377614231113398	-0.374356379332029	-1	6.11334134258095
GPKOW	196	Down	0.16549763499637	0.260231268243252	0.360195025856785	-0.337691128270394	-1	5.82837857938373
PNPT1	184	Down	0.200302226849146	0.310705029049463	0.458783973395883	-0.438079707392828	-1	6.45286570875745
HNRNPAB	185	Down	0.203385237500301	0.313022592090307	0.441869218032498	-0.400948949703545	-1	6.1726900088362
PABPC1	180	Down	0.205711146434161	0.314148029825812	0.435362887099579	-0.36533482424913	-1	6.06186838965884
U2AF2	189	Down	0.211107828510244	0.319909555511678	0.341272581047986	-0.350163414736245	-1	4.66255862967162
KHDRBS1	192	Up	0.215668807599151	0.324326374786509	0.347270468089077	0.346274048728976	1	4.68776368667845
HNRNPC	196	Down	0.225883851612755	0.337114536119035	0.300076783423288	-0.312424237259747	-1	3.90096886078999
ASCC1	191	Down	0.240988472740938	0.356952850601239	0.360319559726108	-0.314281067769845	-1	4.44660920471823
EFTUD2	196	Up	0.24990654963538	0.367399927449028	0.292450193248885	0.344028079739411	1	3.49445792028227
DHX30	197	Down	0.271229566991224	0.395794257016823	0.355463018832632	-0.35102579247038	-1	3.93963077072124
BUD13	191	Up	0.278017841986028	0.400760379066793	0.316817073492065	0.30400894250111	1	3.45633924117873
RBM22	194	Down	0.278701380366247	0.400760379066793	0.313050680026273	-0.25016399310465	-1	3.41448754297287
EIF4B	197	Down	0.283077199816264	0.404102959158	0.332129073537584	-0.283597909824046	-1	3.59296041430527
DNAJC21	190	Down	0.293400925454796	0.415827210896365	0.471323546811014	-0.462215060840131	-1	4.9618117394769
U2AF1	182	Down	0.297728611753147	0.4189466893955	0.348236035175978	-0.334884679063423	-1	3.61765399863532
BCCIP	181	Down	0.317575723676463	0.44370508910825	0.370280103721014	-0.366767892661704	-1	3.5923582868959
HNRNPU	195	Down	0.326972207933646	0.447021597383373	0.321060507438172	-0.327283744474279	-1	3.07726907644461
STIP1	190	Down	0.331249995301929	0.447021597383373	0.51489690524409	-0.487589276293322	-1	4.97382836094413
NCBP2	188	Up	0.329523153854419	0.447021597383373	0.496441219091815	0.513028315203309	1	4.7932518370296
GRWD1	194	Down	0.324072617581498	0.447021597383373	0.411518075307828	-0.336037292471331	-1	3.9623357725778
HNRNPM	179	Down	0.332616133224203	0.447021597383373	0.483550500948863	-0.46671863162813	-1	4.66712479662535
G3BP1	197	Down	0.333564339164243	0.447021597383373	0.334686016996834	-0.308165203847269	-1	3.21058555855027
SF3B4	189	Down	0.345149611903077	0.459422118546663	0.331093985061466	-0.34242422436241	-1	3.06534618585304
PUS1	193	Down	0.349264706905136	0.459682091373765	0.356747635363028	-0.32764167786777	-1	3.30536723787717
EWSR1	192	Down	0.350011744700836	0.459682091373765	0.347262931277368	-0.298811597213875	-1	3.21578477397427
CIRBP	197	Down	0.359058937088715	0.468441129844218	0.35668997081079	-0.295024549701696	-1	3.22300631425866
FASTKD2	190	Up	0.362865693986852	0.47029303760138	0.373501185747147	0.352468984449832	1	3.36002283527204
PCBP1	196	Up	0.377728558900094	0.486356379760252	0.411140878607886	0.477222903416297	1	3.53728610192164
PARN	187	Down	0.387218757863691	0.495338281163293	0.463986617157516	-0.467497751097192	-1	3.8970073421579
AGO1	182	Down	0.39516668021889	0.502244103245944	0.427783398271627	-0.410407940133304	-1	3.51596167489864
AATF	193	Down	0.409506894136986	0.517133706057604	0.32551907892717	-0.31315863223962	-1	2.54455829631765
CNOT7	192	Down	0.414595724361058	0.520225208274703	0.354771045251269	-0.311302927862228	-1	2.75328170857029
RRP9	188	Down	0.435160303566677	0.542573289890097	0.448512273067438	-0.331697283539213	-1	3.26846534326354
FMR1	187	Down	0.440450568972151	0.54571548482713	0.378027023366418	-0.365840951314347	-1	2.71821471648737
HNRNPA2B1	193	Down	0.445333895013282	0.548317358235103	0.331353734322813	-0.31515818749962	-1	2.35554290363837
RBM39	192	Up	0.460708720623589	0.563724335172963	0.351706136737745	0.368621986091458	1	2.38572421411865
ADAR	174	Up	0.489437250715113	0.595179866610353	0.538054376556477	0.605865122215619	1	3.32870510661954
UTP3	187	Down	0.506460214279401	0.612102222165901	0.400385646682748	-0.362128446434528	-1	2.32420097663234
RPS3A	183	Up	0.51298984001821	0.616213405387727	0.460738427433991	0.480713709505342	1	2.64672445986121
RBFOX2	183	Down	0.532939697469205	0.636297699402626	0.406715142036561	-0.433082857579679	-1	2.1703497599042
PPIL4	193	Up	0.557571117519369	0.661695844285034	0.383433948068051	0.43085370154024	1	1.86007272453303
FUS	189	Up	0.563160681826889	0.664327271376629	0.385237433340766	0.439239068830676	1	1.85054268131983
XPO5	191	Down	0.575418012521991	0.674746121826383	0.33586233644466	0.357199255874481	1	1.54163356706897
DDX19B	193	Down	0.580058621796975	0.676163008840261	0.322828874134554	-0.291782325778768	-1	1.47109242784928
UPF2	182	Down	0.602677526437317	0.698396898283243	0.434759530606265	-0.408037842577585	-1	1.83243694488902
SLTM	186	Down	0.610059751034118	0.70281737399837	0.38870923886232	-0.343591711114281	-1	1.60174995842072
SSB	189	Up	0.61366449526327	0.70285991608642	0.33530375887877	0.394786648294017	1	1.37263009880861
DKC1	190	Down	0.624102337128032	0.710683008174696	0.440848132812568	-0.36468705720276	-1	1.76557176805198
EXOSC9	193	Down	0.637791853916882	0.722097673687504	0.28375937269042	-0.282758726296038	-1	1.05865679778714
DDX52	193	Down	0.653954661648799	0.736166104827505	0.540767199369317	0.60048056443306	1	1.94875893337455
SSRP1	196	Down	0.684351206150966	0.766006747793979	0.378043295984515	0.422172323186867	1	1.16051965539674
YBX3	188	Up	0.69470588571341	0.773203725907016	0.495143556252863	0.526805658119753	1	1.48357844348778
NOL12	196	Down	0.703786045724504	0.778909275324311	0.493641672023451	-0.489713033961334	-1	1.43478049856069
GTF2F1	184	Down	0.753203932353153	0.824339859297618	0.533251371563835	-0.486247809523801	-1	1.18769918330929
PUF60	178	Up	0.753166192049711	0.824339859297618	0.421543004033507	0.423517334731733	1	0.925467043680205
BOP1	190	Down	0.774178245846291	0.842613891887952	0.396260636568201	0.375195881133151	1	0.760534337643984
KHSRP	195	Up	0.780652263253168	0.844991735499308	0.357819971465284	0.412194854778248	1	0.668284894332567
SMNDC1	196	Down	0.78965539280334	0.850066187881191	0.264689877080384	-0.217202310961511	-1	0.458409570835567
SF1	188	Up	0.816367001298474	0.874045104651084	0.580204148318914	-0.499743864907771	-1	0.885103837040549
SF3A3	197	Up	0.837362586733166	0.891677997764507	0.346820403426401	0.380918122411106	1	0.419115693093368
ILF3	194	Up	0.846448564723327	0.896507350809115	0.335031442908454	0.381385078857497	1	0.38069952423246
UTP18	191	Down	0.858320237525561	0.89780733914183	0.455660966601051	-0.43218928612468	-1	0.532825383777665
DDX27	188	Up	0.861348157856883	0.89780733914183	0.47657114681616	0.515650790143221	1	0.560217829982493
EIF4G1	188	Down	0.854776736524081	0.89780733914183	0.496982579139061	-0.52383208616177	-1	0.586956913821883
KIF1C	195	Up	0.869445152932518	0.9014773427774	0.358985394741665	0.377923044546265	1	0.388383598199961
SLBP	196	Down	0.882473469132416	0.910195148791026	0.360243734791955	-0.28561704427283	-1	0.34783761129822
STAU1	194	Up	0.892710233860442	0.91465520604578	0.344982754290226	0.305760950862135	1	0.309894450145712
CSTF2	183	Down	0.896083526735206	0.91465520604578	0.379053637664377	0.432895658701596	1	0.346829858148749
KRR1	191	Up	0.931949297648528	0.946360884725567	0.445584930728073	-0.379406674194095	-1	0.234434302613507
HNRNPA1	183	Up	0.972597935276665	0.9825732987154	0.559642285403108	0.681567104475726	1	0.0554690187392429
CELF1	189	Up	0.987420458541582	0.987420458541582	0.416623513254129	0.525671030771021	1	0
RBM17	186	Up	0.985414221037572	0.987420458541582	0.479014964198249	0.540326158380987	1	0.00959822906859552
