NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
DDX19B	193	Down	0.181978970596451	0.302551925051367	0.734829490535794	-0.597779536258791	-1	9.40891192211353
CPSF6	196	Down	0.18091617146109	0.302551925051367	0.624371137578072	-0.572768449476634	-1	7.98547188337363
AARS	190	Down	0.183822786019302	0.302551925051367	0.7043385519552	-0.633084374213865	-1	9.01598534270863
TAF15	192	Up	0.184295588863777	0.302551925051367	0.930904403092898	1.0433799473546	1	11.9356640748732
DNAJC21	190	Down	0.188290286653661	0.306555260089019	0.755282793622652	-0.711316217143245	-1	9.56546700943317
STIP1	190	Down	0.19380481981766	0.312947127082615	0.990824320422583	-1.06901388699465	-1	12.3470344833524
TBRG4	190	Down	0.198010207636809	0.314580733100414	0.748301104102873	-0.655779332598844	-1	9.26803424136592
G3BP1	197	Down	0.19754375780252	0.314580733100414	0.706755699499723	-0.606962619282008	-1	8.75011235626821
U2AF1	182	Down	0.200386314638728	0.315808831870635	0.739792957948731	-0.507840655823715	-1	9.13089723891804
DDX28	189	Down	0.210046008669912	0.323543112540893	0.692589986600243	-0.522718253395305	-1	8.36379516459244
KRR1	191	Down	0.210220905610327	0.323543112540893	0.924859020134575	-0.889075378538381	-1	11.1890223805028
MATR3	192	Down	0.207076819495419	0.323543112540893	0.698070400318173	-0.655501359690542	-1	8.43045671544465
XRCC6	190	Down	0.218339991904391	0.328343346604314	0.690637787006269	-0.595176204152357	-1	8.2304094473372
ASCC1	191	Down	0.216684950832315	0.328343346604314	0.733954852210301	-0.523799289645482	-1	8.75042416780812
XRCC5	190	Down	0.215494414850404	0.328343346604314	0.811465948525502	-0.650096542017448	-1	9.68093298445787
HNRNPA2B1	193	Down	0.233042888247714	0.347798855945452	0.75265197756589	-0.639349279165342	-1	8.50785667298855
PNPT1	184	Down	0.238594337523512	0.353406650316782	0.822868977969881	-0.586012115434894	-1	9.16535572368332
RBFOX2	183	Down	0.242998228038532	0.357243663608887	0.825650705793661	-0.62997402195103	-1	9.10043657177247
GTF2F1	184	Down	0.25025917497376	0.362507775513461	0.683810782423323	-0.585217321267469	-1	7.41882643948236
TIAL1	188	Down	0.249530466617762	0.362507775513461	0.687283364851322	-0.637986502894844	-1	7.45680901440352
LSM11	184	Down	0.262162996297231	0.37697890708434	0.840264758341846	0.969588158845029	1	8.77555716620803
SERBP1	181	Up	0.26610517030309	0.379874772099339	0.777369958070319	0.87955084069319	1	8.05003773883344
GRSF1	192	Down	0.278406201713699	0.394575695953948	0.746734148669499	-0.661557426379002	-1	7.42477608265921
KIF1C	195	Up	0.281921123724193	0.396703295526186	0.787055865271673	0.887404724084551	1	7.78334325942867
TRA2A	197	Down	0.301750973977157	0.421595332436169	0.645975985193396	-0.574392596945236	-1	5.95355762292684
AATF	193	Down	0.309928022280871	0.429970566122053	0.629938406217166	-0.563856196917011	-1	5.67067435444443
LARP4	189	Down	0.313995700109708	0.432567502948339	0.708455591353648	-0.635056840058436	-1	6.33904930639119
FXR1	189	Down	0.322311159666041	0.440939572598681	0.630804145291168	-0.507461828231232	-1	5.50726111944123
GRWD1	194	Down	0.324916373883025	0.441438107965213	0.908736220222209	-0.671547945382646	-1	7.94938603542768
PSIP1	187	Down	0.336455047737998	0.453983865783463	0.708800588463318	-0.630564873890802	-1	5.97295821203776
FASTKD2	190	Up	0.347571641103033	0.465793287736718	0.854490595808202	0.868660895632711	1	6.97658458576943
RRP9	188	Up	0.351668415405776	0.46809917456039	0.712480419517798	0.878547951017631	1	5.76913087566747
LIN28B	187	Up	0.364567837444153	0.480690826774673	0.756610309628869	0.826083147086711	1	5.913728112017
PRPF6	193	Down	0.366008243737061	0.480690826774673	0.579335193736303	-0.539104067954047	-1	4.51393467094691
CELF1	189	Up	0.369218479084962	0.481695631653891	0.699599863749267	0.868385979601559	1	5.44781710330545
ESF1	187	Up	0.38109554604101	0.486162859624324	0.713732565436341	0.759816674177675	1	5.48807241593868
AKAP1	195	Up	0.37793697643612	0.486162859624324	0.814627066667944	1.02688278386626	1	6.27244134541929
PUF60	178	Down	0.380781005258821	0.486162859624324	0.714264357718178	-0.676529377251513	-1	5.49220664860466
DDX52	193	Up	0.384981756859871	0.486162859624324	0.697433284451409	0.725360097443977	1	5.36135936992135
EWSR1	192	Down	0.384921792934079	0.486162859624324	0.721161345708136	-0.710859394955332	-1	5.54582486387198
SAFB2	187	Up	0.405750940963242	0.509126976877444	0.689201656921404	0.841744389674325	1	4.95448420373282
NOL12	196	Up	0.417013395534005	0.519947081773411	0.765922084578911	0.943222955871721	1	5.33912913577138
PPIL4	193	Up	0.434501004634368	0.538344012031261	0.671409342079742	0.718422454841464	1	4.42117118254873
SLTM	186	Up	0.441965952497483	0.544170579012526	0.693387698538643	0.732580345669352	1	4.48742025109244
HNRNPA1	183	Up	0.455163882431483	0.556939657385107	0.832991326330935	0.903041507652001	1	5.19483542005634
KHDRBS1	192	Down	0.465982004843606	0.566657129346854	0.639683227226769	-0.535855170267415	-1	3.85596297549621
SLBP	196	Down	0.480726016805767	0.581000155280589	0.668271968682241	-0.56370092412171	-1	3.85093868237072
FTO	192	Down	0.492398091189265	0.591478194904179	0.779619152688135	0.995423699035955	1	4.35246934038862
METAP2	192	Down	0.504031864358658	0.601783498658519	0.740493548205603	-0.56431732960965	-1	3.99312513156277
RPS10	187	Down	0.517630269598653	0.610617743179249	0.749684991254317	-0.592801561357596	-1	3.92567359617349
ILF3	194	Up	0.515358805563606	0.610617743179249	0.7821839253258	0.942996134804721	1	4.09847865215787
PRPF8	189	Down	0.523511966050937	0.611208551706397	0.661086859660215	-0.578852862813083	-1	3.44768337581512
DDX55	192	Up	0.524336270245589	0.611208551706397	0.725443255073048	0.739983428405694	1	3.78921172822625
HNRNPA0	189	Down	0.581688906394329	0.674074791527546	0.758515270881316	-0.791262488748692	-1	3.16424050158797
RECQL	195	Down	0.592017431143989	0.6820317773998	0.644970875481051	-0.618722383322889	-1	2.59991907746712
SFPQ	188	Down	0.607508020175136	0.695808604502917	0.586507586094956	0.621150044499363	1	2.23232506055369
FAM120A	197	Up	0.615157998186336	0.700497836085019	0.714039513325796	0.751129842320395	1	2.67920653002328
ADAR	174	Up	0.632899539003747	0.716558673469759	0.912870173420961	1.14130080578192	1	3.21906395459945
APOBEC3C	183	Up	0.666246502462068	0.750003205628728	0.69262039702463	0.899240999836132	1	2.08719871175471
BOP1	190	Down	0.688918378938978	0.771118867335106	0.772705541710248	-0.473649476301164	-1	2.1042785736783
SF3B1	185	Down	0.697803281612432	0.776651110043215	0.825855664458369	-0.737056760809634	-1	2.18954928918953
SUCLG1	192	Down	0.710190524678535	0.781606331629449	0.814656540465098	0.962750989433544	1	2.10318636577902
DKC1	190	Up	0.706754629745856	0.781606331629449	0.842719070897787	0.994775552215239	1	2.17772216196303
EIF4G2	182	Up	0.730011177055613	0.798956677110866	0.86393472837134	1.14621614645076	1	2.02960918236712
GEMIN5	193	Up	0.757601887729634	0.824572220346619	0.710178988690242	-0.590789681930345	-1	1.41602946023652
NCBP2	188	Down	0.774648555768936	0.838493216958684	0.845556088746414	-0.68704266432904	-1	1.54491598489789
SART3	187	Up	0.779412047367976	0.839039198532739	0.865551275597098	0.969301230728434	1	1.57680879026833
NUFIP2	182	Down	0.790714043275364	0.84657970937634	0.654900252121673	0.756882641489535	1	1.11515169747736
PARN	187	Up	0.830722330941698	0.884607022678457	0.852393194250863	0.937536588505715	1	1.06598955157857
PCBP2	197	Down	0.836384546913565	0.885848149150388	0.633127997819729	-0.640812271126301	-1	0.766625293815936
UPF2	182	Down	0.84586450964588	0.891097905883627	0.778606174645321	0.883961797179098	1	0.907109366616738
MAGOH	183	Up	0.878986752676832	0.91869028202518	0.812723220012528	-0.688512912850874	-1	0.682360529369834
ZRANB2	184	Up	0.881383062450554	0.91869028202518	0.863393885788159	0.945522145440241	1	0.72868116838597
BCCIP	181	Up	0.89642919055323	0.929455529152559	0.780109717845225	0.888862355319092	1	0.554582405677198
FUBP3	187	Up	0.950413357654751	0.970111043823762	0.819350792613357	1.00398553899218	1	0.207414117592118
HNRNPAB	185	Up	0.943149586617807	0.970111043823762	0.795082669897955	0.996524185299611	1	0.199476142727627
EIF4A3	188	Up	0.947419652294692	0.970111043823762	0.833935043036276	0.922195814761573	1	0.212184548936652
DDX27	188	Up	0.991736149013657	0.992400086335988	0.797657867443793	-0.691392854340372	-1	0.00500384292730316
MTPAP	187	Up	0.992400086335988	0.992400086335988	0.847512793645852	1.0394772380402	1	0.00910364095310143
HNRNPM	179	Up	0.98040010458769	0.992400086335988	0.736809450449196	0.850480044955582	1	0
RPS3A	183	Down	0.990666751005222	0.992400086335988	0.835581288233874	0.888249233838679	1	0.00812245883010373
