NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
RRP9	188	Up	0.787765906137743	0.957350496683267	0.599956470404605	0.473027528998172	1	0.392743617569247
DHX30	197	Up	0.783728024432592	0.957350496683267	0.6979416975034	0.756383638780298	1	0.458665237417958
ZRANB2	184	Down	0.796906614362472	0.957350496683267	0.691857793073901	-0.549586252950587	-1	0.454572162912013
NUSAP1	195	Up	0.796982139370842	0.957350496683267	0.85075904973215	-0.779868372609296	-1	0.561476321274027
PABPC4	195	Up	0.811818295937534	0.963422917468037	0.748013459729234	-0.896103583387413	-1	0.419347551323524
HNRNPAB	185	Down	0.81169507063121	0.963422917468037	0.853655114378433	-1.09807642239104	-1	0.480109793790999
MTPAP	187	Down	0.81740312320924	0.964242007618086	0.59679996932979	-0.665197696909577	-1	0.324545048629106
FKBP4	197	Down	0.822783562826638	0.96481167783838	0.684746985710167	-0.709789643462769	-1	0.367733602819725
EEF2	194	Down	0.832666738450415	0.970623357838649	0.639925488891289	-0.60274087259309	-1	0.283629256126681
EIF4G1	188	Down	0.83874793592952	0.971960843400679	1.01844827007059	-1.04047241255931	-1	0.436193188424012
YBX3	188	Up	0.85105451184155	0.977704310821975	0.612095576401676	-0.616480768913401	-1	0.202144987734888
CCAR1	190	Up	0.860588536182723	0.977704310821975	0.850552038473	-0.996241704909878	-1	0.285137742611157
MATR3	192	Up	0.862687529109136	0.977704310821975	0.559408300037553	-0.606898690035369	-1	0.183807626799464
HLTF	192	Down	0.863556091791998	0.977704310821975	0.535887926257257	-0.492414511171513	-1	0.175621559629003
RBM25	192	Down	0.902824085657548	0.982631739638326	0.555452265448884	-0.566746350114031	-1	0.139329436199491
FIP1L1	188	Down	0.897918324872917	0.982631739638326	1.12388035338159	-1.36660484873905	-1	0.293057816013345
PCBP1	196	Up	0.894900441233842	0.982631739638326	0.760713997882863	-0.803305641161337	-1	0.194841389663332
FASTKD2	190	Up	0.893436217873602	0.982631739638326	1.0252604867029	-1.0359024327323	-1	0.266386592961875
G3BP1	197	Up	0.882394179775862	0.982631739638326	0.51501070220122	-0.513214403329519	-1	0.128392228613896
