p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
SBDS	0.413598920055875	0.603548053711166	0.886458730624945	-0.76579830896255	-1	1.35403542708779
FUBP3	0.413598920055875	0.603548053711166	0.845950741200439	-0.739356844663953	-1	1.29182990251258
LIN28B	0.413598920055875	0.603548053711166	0.790517571073011	-0.618720659128187	-1	1.20670473398083
UTP3	0.413598920055875	0.603548053711166	0.782995803141147	-0.730306433252067	-1	1.19515403678302
PKM	0.405414529985862	0.603548053711166	0.790391633217826	-0.782144285178773	-1	1.20651133928371
CPSF7	0.431607921770092	0.625196769034619	1.04865715168031	-0.921532195561819	-1	1.49072091576171
DNAJC21	0.438181366618968	0.630085614773261	0.845198321067203	-0.760560998294089	-1	1.18006612740841
KHDRBS1	0.454559006979865	0.648899451992995	0.692804229124388	-0.715432334746295	-1	0.903994806596837
PRPF6	0.462734324460401	0.655817711645316	0.849844336731294	-0.767324168761212	-1	1.08313766998063
TUFM	0.470896167227686	0.65791875846705	1.00003576910421	-0.872497836218513	-1	1.26611039067347
PES1	0.470896167227686	0.65791875846705	0.893422122401028	-1.04381671713082	-1	1.1303584551883
PABPC4	0.479041244911843	0.664585389067839	0.862372590270314	-0.908248285154771	-1	1.06438079261834
SF3A3	0.495268222847791	0.668272876034348	0.757325489889984	-0.802427551857396	-1	0.921100157825976
FAM120A	0.495268222847791	0.668272876034348	0.974382318168091	-1.16769755705749	-1	1.18717215381748
G3BP1	0.495268222847791	0.668272876034348	0.774319407711178	-0.716785641348157	-1	0.941931594783155
NSUN2	0.487166322405247	0.668272876034348	0.75454219061458	-0.779021891880302	-1	0.917688341669243
HNRNPUL1	0.499218064048811	0.669020126650448	0.978239843361807	-0.981123589558054	-1	1.18857592103436
ABCF1	0.503343830447666	0.669991449987771	0.768492138169317	-0.722850493282439	-1	0.928785633873095
PUM2	0.524159035944944	0.68839553387436	0.761717289203901	-0.720730094946065	-1	0.857757123970234
PSIP1	0.524159035944944	0.68839553387436	0.760214635563792	-0.816989519896817	-1	0.856050723451781
FIP1L1	0.53239558073426	0.694582313938074	0.75220538548553	-0.694830340383358	-1	0.826487450385728
HNRNPL	0.540588357460846	0.696051675946319	0.796751224477443	-0.777496342257321	-1	0.87074053338545
SSB	0.540588357460846	0.696051675946319	0.788512764909703	0.877698817261143	1	0.861662132009897
STIP1	0.548734368095996	0.701952405940982	0.864431164147658	-0.751836807250148	-1	0.923127609292204
SMN1	0.571351993755957	0.726169953354346	0.792588753432582	-0.834738303771887	-1	0.764044897651405
SRSF1	0.580793931801985	0.728766908057268	0.762762718189794	-0.787775548330595	-1	0.726739176724538
LARP7	0.580793931801985	0.728766908057268	0.878802150490264	-0.874951189389943	-1	0.838400130644422
DDX1	0.587758878354046	0.72935137206666	0.785470186314647	-0.774779099325001	-1	0.746674772260561
NUSAP1	0.588664305373599	0.72935137206666	0.808819041298069	-0.896404600316995	-1	0.769085685480721
CPSF6	0.596471842525011	0.734405956108919	0.723719498743197	-0.734641664216087	-1	0.672203532085787
SLTM	0.627535488796333	0.767853983185576	0.845131142620367	-0.729806884946062	-1	0.671713332487067
DDX28	0.650457432883014	0.790988359740455	0.717219803708924	-0.582343317556932	-1	0.504204654656198
FASTKD2	0.657928618432343	0.795165262767923	0.816623572122795	-0.81962395387642	-1	0.562008806201349
DDX55	0.67260652699048	0.807948084250759	0.769595545544926	0.805825755835408	1	0.491899671564643
DDX52	0.67981021422467	0.811652195165211	0.901899843688565	1.01905533730423	1	0.565162723440643
SMNDC1	0.700864266473918	0.831748557200975	0.732767687529092	-0.727571729510128	-1	0.403313659245628
DHX30	0.70769280406578	0.834823247909932	0.726472564351617	-0.670356181211934	-1	0.391634236422952
FMR1	0.738268261667561	0.865707425883986	0.718610072430694	-0.729736387796109	-1	0.307924655110732
RBM25	0.769695220411563	0.897218688882118	0.753961898139761	-0.752863162042257	-1	0.241447919821547
TIA1	0.792880541071956	0.918808627006913	0.722277689906707	-0.674049018124551	-1	0.178764514844076
GTF2F1	0.810069948539504	0.933238478726797	0.841562019538849	-0.632392990505647	-1	0.169600210654933
SUB1	0.863119861966566	0.960647529985387	0.727975553028984	-0.700234064359554	-1	0.0816438754434484
TROVE2	0.863119861966566	0.960647529985387	0.696614156475948	-0.698054286673464	-1	0.0778146263994327
PHF6	0.840657539339322	0.960647529985387	0.788414784575598	-0.679213723563273	-1	0.0890235490249337
ZC3H8	0.858839848253962	0.960647529985387	0.696053094567515	-0.752563647376433	-1	0.0777461203374381
PPIL4	0.85445487958228	0.960647529985387	0.896786307943631	-0.954503284379961	-1	0.102255789864521
RBM34	0.845364950366724	0.960647529985387	0.764066023885424	-0.655486714295647	-1	0.0860505478565022
BCCIP	0.870404534754272	0.963312883969615	0.683755595474145	-0.566932678901986	-1	0.0704829304776096
SRP68	0.910422550573244	0.986561483641643	0.668513121747103	-0.598310587060938	-1	0.0202651751484179
NCBP2	0.897265276207037	0.986561483641643	0.843441854267298	-0.791265995606177	-1	0.0274630535765227
UBE2L3	0.916450515261019	0.986561483641643	0.784769325429826	-0.769957516381404	-1	0.0250488262305786
AARS	0.904032357006619	0.986561483641643	0.745535549412967	-0.670838753115684	-1	0.0234344547892704
RBM22	0.916450515261019	0.986561483641643	0.703494706436941	-0.639209343123087	-1	0.0217045795858269
CNOT7	0.951568182232682	0.995612811982915	0.69920252017477	-0.728037633171697	-1	0.00210731057696137
QKI	0.958643763712848	0.995612811982915	0.649595155438901	-0.647224984759586	-1	0.00144395827651031
RECQL	0.956967154525428	0.995612811982915	0.777846269318463	-0.699311850152163	-1	0.00315893894279639
RBFOX2	0.984761595113901	0.995612811982915	0.734521410287414	-0.798250674685216	-1	0.00257959664033815
NPM1	0.987984021907177	0.995612811982915	0.758189581084821	-0.758496634447686	-1	0.00289608866988909
CCAR1	0.974486889747875	0.995612811982915	0.633415525640068	-0.664820272520798	-1	0.00122760341257734
EIF2S1	0.96182287913353	0.995612811982915	0.682906339532907	-0.684371776352354	-1	0.00188939718900166
UCHL5	0.960261770049447	0.995612811982915	0.624343154859724	-0.668290234155889	-1	0.00110628719149344
EIF4B	0.960261770049447	0.995612811982915	0.658210940172335	-0.612604401313253	-1	0.00155916900486779
EXOSC9	0.990558939840869	0.995612811982915	0.650222803195316	-0.606512184873772	-1	0.00145235121544806
TFIP11	0.980394928016515	0.995612811982915	0.819409086020196	-0.802152932968245	-1	0.00371471912219352
TRA2A	0.960261770049447	0.995612811982915	0.667572254441334	-0.637397841313102	-1	0.00168434899353782
AATF	0.990558939840869	0.995612811982915	0.691577136297888	-0.726116643162287	-1	0.00200534354114955
EWSR1	0.996392253384573	0.996392253384573	0.658882855729681	-0.543508385330144	-1	0
