p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
NCBP2	0.0889793917331273	0.243457502380918	1.46974339765445	-1.40315182986024	-1	7.50388786674123
AKAP8	0.0914321507132531	0.246741557404258	1.35448139707156	1.36107090530325	1	6.84982001301219
SUGP2	0.0963577835670974	0.256520045442138	1.5789631714435	1.44190598434185	1	7.76329813995832
PKM	0.101544934186258	0.266724693795904	1.32371318664875	-1.32625893397674	-1	6.32169282799137
EIF4G1	0.118252105983519	0.306521906299384	1.41281173773524	1.39727894811117	1	6.03715885444927
SF3B1	0.124470884808298	0.318451484509543	1.27576520871534	-1.20146828757678	-1	5.27550741053568
ILF2	0.136648361765837	0.345124708562434	1.33955370489493	1.40869737050931	1	5.14990777239068
ILF3	0.139403729653535	0.347627022047424	1.13817394650664	-0.934646956309508	-1	4.34598402941463
PCBP1	0.159518103873263	0.392813330787911	1.19350378423894	1.22425485430051	1	4.03018071315958
DDX28	0.164562336752056	0.400231856051298	1.19185891646007	1.17904295337426	1	3.94404218934513
CCAR2	0.166814433580102	0.400761505064391	1.36956439378809	-1.28498098816119	-1	4.52555701451529
UPF2	0.169815590524144	0.40305628112357	1.37597087779707	1.47187304520975	1	4.51833531736258
XRCC5	0.175645826820114	0.411931284328125	1.34296409653148	-1.18411681103149	-1	4.30424456380191
RBM22	0.178478287032652	0.413649677005088	1.09780726675629	-1.08977898366876	-1	3.50198657619693
RPS10	0.184268216660685	0.422102775373894	1.40028462157806	1.64832635174753	1	4.36452745902831
KRR1	0.187141633364301	0.423757491641004	1.55140685697735	-1.23229444029314	-1	4.81362711307287
EFTUD2	0.201832723317847	0.443690013757252	0.982920206201842	-0.94701760219216	-1	2.88647122431411
BCCIP	0.202701021513466	0.443690013757252	1.2330997437502	1.3443766120753	1	3.62116538052504
HNRNPC	0.201832723317847	0.443690013757252	1.11389286251784	-1.13772688786815	-1	3.27109438798987
HNRNPAB	0.205640622780894	0.445178051514682	1.30259364098433	1.09193727811458	1	3.80948505504712
HNRNPA0	0.208517124995644	0.446498626349367	1.25710284642243	-1.15825673387294	-1	3.6629880302645
TUFM	0.224005195619623	0.474505629430814	1.36224409586105	1.52338775306779	1	3.6698626182183
SART3	0.231548064327867	0.485265624176487	1.4545968753712	1.45108375173139	1	3.80079362433196
TRIM56	0.237044270253883	0.491554960421211	1.24155254656385	1.42568501962492	1	3.18633627241517
SSB	0.258939770592031	0.531365987569063	1.22313875085367	1.23136125418605	1	2.7948481811992
SMN1	0.279903746361077	0.56846430961992	1.2516937011924	-1.33378156552688	-1	2.55482678002443
DDX3X	0.300066998632679	0.601917865097193	1.06267638626219	-1.04916464759108	-1	1.94942150795133
CNOT7	0.302486642866102	0.601917865097193	1.18605756807969	1.29860104700642	1	2.17576201400052
FUS	0.315266191604222	0.613351288695873	1.13806928010367	1.19196990497873	1	2.01033964891213
DDX52	0.317572748461822	0.613351288695873	1.33405164085868	1.31094706951273	1	2.35653887624679
PUS1	0.317572748461822	0.613351288695873	1.2097735409161	-1.10649829794663	-1	2.13700390376769
RAVER1	0.330719690054404	0.632541543113762	1.09182392023129	-0.957480396389795	-1	1.80709123104032
CSTF2	0.342124468490496	0.648062695121421	1.36007227940112	1.42808987225011	1	2.1319344874094
ZRANB2	0.358290578500347	0.672221371091127	1.13112500855986	1.19860028479348	1	1.62344071543662
UPF1	0.457101313215309	0.849518478334113	1.10842757788226	0.97475800945699	1	0.653220117536178
CSTF2T	0.475920127550474	0.876226776891993	1.21652893065981	-0.93470943312227	-1	0.580842580660661
NSUN2	0.492574330862021	0.890249019998332	1.14239396130478	1.21293472328605	1	0.479900678779463
TIAL1	0.491129591020009	0.890249019998332	1.21035156468034	1.28696754272607	1	0.50845084161811
CIRBP	0.509175963156832	0.903672655332396	1.02622404241202	0.974745005310956	1	0.375593595346783
SUPV3L1	0.508632403731135	0.903672655332396	1.10062726260267	-1.12150385293632	-1	0.402827664369266
G3BP2	0.525322955735013	0.907794932278926	1.13465121865781	-0.975218500738939	-1	0.396619401094388
AGO1	0.524170046396319	0.907794932278926	1.33381705153576	-1.45729458059663	-1	0.466244983423057
STAU1	0.525322955735013	0.907794932278926	1.03481196925013	-1.02082978442969	-1	0.361716999518678
IGF2BP3	0.541696844638906	0.912435566872486	1.06772457493908	1.02923029889121	1	0.353548290727276
PARN	0.541490652439157	0.912435566872486	1.20515350762525	1.27206437920259	1	0.399059175572678
KHSRP	0.54190335697503	0.912435566872486	1.1745972146618	1.33292178332299	1	0.388940171494128
SLBP	0.558346365679366	0.916618616990293	1.18193154103434	1.34230940714506	1	0.37183226765645
GTF2F1	0.558252223779164	0.916618616990293	1.51310235555794	1.67487279159017	1	0.476028513279532
NONO	0.558346365679366	0.916618616990293	1.17946058969566	-1.1450450727501	-1	0.371054832443817
AATF	0.574753905192948	0.935756358041411	0.971790868673099	0.911305521978928	1	0.233148177960033
STIP1	0.591309688020335	0.953071078547535	1.36282225775936	1.4683043574176	1	0.236682773604148
DDX6	0.607988667479322	0.953071078547535	1.1249119314242	1.02530266352954	1	0.195357871859788
FIP1L1	0.624092229099655	0.953071078547535	1.12624179527926	1.13192946035835	1	0.195588868529795
FMR1	0.607988667479322	0.953071078547535	1.09292883971083	-1.2007816584755	-1	0.18980242522199
TAF15	0.623448277136255	0.953071078547535	1.26254260547084	1.32893432546139	1	0.219264249399596
MTPAP	0.607988667479322	0.953071078547535	1.32926842363633	1.58228463740669	1	0.230854489814871
RBM39	0.623448277136255	0.953071078547535	1.1061373486227	-1.09074203687849	-1	0.19209673645001
DDX55	0.623448277136255	0.953071078547535	1.32776095640198	1.22831279967759	1	0.230592643528912
G3BP1	0.638359468541547	0.962320320661542	1.0558981125702	1.07902382711585	1	0.146517752704497
LARP4	0.639918588866305	0.962320320661542	1.05768195753567	-1.08511014206014	-1	0.146765346751343
FASTKD2	0.6554464321921	0.978204145013968	1.13801898508593	1.04819302064659	1	0.0905892248890235
HNRNPUL1	0.688057318497073	0.992159266679661	1.55391644453726	-1.50780615837896	-1	0.044164571390231
DDX19B	0.700051462276512	0.992159266679661	1.12482852688385	-1.20355561971125	-1	0.0319585657603205
PA2G4	0.700051462276512	0.992159266679661	1.15085261686623	-0.950537956950395	-1	0.0326988573783539
SF3A3	0.698736047707709	0.992159266679661	0.989875392008439	0.957598725656751	1	0.0281196351908659
PPIL4	0.700051462276512	0.992159266679661	1.13375995678448	0.862551881480441	1	0.0322126327688871
EIF4B	0.698736047707709	0.992159266679661	1.04786316730764	-1.08936804405358	-1	0.0297691785190464
EXOSC9	0.700051462276512	0.992159266679661	0.945686368882155	0.90158325872017	1	0.0268626166572065
HNRNPU	0.727982810480892	0.995920928227332	1.03310765766689	-1.04938876436668	-1	0.0152213189356825
TBRG4	0.715677751874621	0.995920928227332	1.13631291430112	1.22715290144123	1	0.0167457677557075
RBM15	0.71420662999562	0.995920928227332	1.06284894846861	1.1419687528455	1	0.0156606286874076
SNRNP200	0.727982810480892	0.995920928227332	1.15241089998617	-1.13273378983397	-1	0.0169835517221709
CKAP4	0.727982810480892	0.995920928227332	1.17514272152602	-1.05462172142864	-1	0.0173193243335045
KHDRBS1	0.986820260705873	0.999986826726828	0.924934232993529	0.991150362491139	1	5.27808428590873e-06
SUB1	0.999929656302365	0.999986826726828	0.836775544947735	0.78721359760863	1	1.08122805662847e-06
PABPC4	0.927797521093895	0.999986826726828	1.13927952985131	1.25348056456373	1	1.54821426070489e-05
TROVE2	0.964651638069475	0.999986826726828	0.949619020737415	0.883868235853101	1	6.45322093446653e-06
DDX24	0.99842857142534	0.999986826726828	0.831954773348649	0.822472783674533	1	8.51731840611159e-07
SUCLG1	0.83996801322492	0.999986826726828	1.1847679019263	1.26900263392281	1	1.76476484912062e-05
TARDBP	0.939864608214848	0.999986826726828	1.03661566579255	-0.823529711472424	-1	1.05947572914557e-05
RBM25	0.997142219457197	0.999986826726828	0.904615332914571	0.88429374674915	1	4.31078878436723e-06
UTP18	0.829845110781466	0.999986826726828	1.13767571195701	1.17584901119685	1	1.54057917303567e-05
SBDS	0.872143277647112	0.999986826726828	1.20904679012951	1.31658924466277	1	1.88034620072003e-05
ATP5C1	0.938074039134705	0.999986826726828	0.972325484533733	0.99116770991072	1	7.53417808277392e-06
ASCC1	0.985437278990123	0.999986826726828	0.892561214788612	-0.770030468472414	-1	3.73694402933713e-06
QKI	0.837822444908335	0.999986826726828	1.05961735316203	-0.950617152701729	-1	1.16897687652018e-05
BUD13	0.903084461319776	0.999986826726828	1.01558737486604	-1.14539259494529	-1	9.59369074064478e-06
RECQL	0.997998474359271	0.999986826726828	0.896501030810324	0.866533343526757	1	3.92450173668813e-06
SRP68	0.997142219457197	0.999986826726828	0.876976464791477	0.955637558523743	1	2.99502106567783e-06
PHF6	0.861099561983364	0.999986826726828	1.19795025130599	1.41119839726598	1	1.8275203487056e-05
RBFOX2	0.907406406895067	0.999986826726828	1.18668910635759	1.2456375123693	1	1.77391087767879e-05
DHX30	0.847501840906814	0.999986826726828	1.07811081440756	1.06695601836783	1	1.25701629696727e-05
UBE2L3	0.99774414285145	0.999986826726828	0.866626781003204	-0.927283696404383	-1	2.50231710375713e-06
FUBP3	0.872143277647112	0.999986826726828	1.1817122649605	1.25466293359231	1	1.75021827484803e-05
CPSF6	0.907759562610958	0.999986826726828	1.00358618473236	-0.862840097070978	-1	9.02236565984082e-06
CCAR1	0.999986826726828	0.999986826726828	0.815707306190313	0.775261306752854	1	7.82597612845522e-08
GEMIN5	0.971578260050507	0.999986826726828	0.889655600186392	0.830162803814088	1	3.5986202065407e-06
SMNDC1	0.994683165927476	0.999986826726828	0.853813500801069	0.852542485515744	1	1.89233190518082e-06
BCLAF1	0.96891554436014	0.999986826726828	1.03284266149874	1.00669633964771	1	1.04151407735086e-05
ZC3H8	0.99774414285145	0.999986826726828	0.862653007363251	0.851688872166443	1	2.31314282015253e-06
XPO5	0.966038479623084	0.999986826726828	1.09795119616952	-1.11428336999337	-1	1.35146782708273e-05
FAM120A	0.847501840906814	0.999986826726828	1.37070369384078	1.31982060908373	1	2.64992523868661e-05
PPIG	0.997798895646098	0.999986826726828	0.956420089430597	-0.966294645330533	-1	6.77699058375981e-06
EIF2S1	0.988557738134893	0.999986826726828	0.929675916548863	0.942694895972303	1	5.50381546008572e-06
RBM34	0.999013778514811	0.999986826726828	0.886368504948609	-0.976485303501227	-1	3.44213573029984e-06
LIN28B	0.83203465351039	0.999986826726828	1.07761852172975	1.15247518845808	1	1.25467270311701e-05
PSIP1	0.967426625224877	0.999986826726828	0.944096611927042	0.878075935929015	1	6.19032278647679e-06
UCHL5	0.999143024073207	0.999986826726828	0.88309545799682	0.873745105200789	1	3.28632003257521e-06
TIA1	0.999871363873687	0.999986826726828	0.822389279395358	0.757109098661724	1	3.96359786263439e-07
XRN2	0.939864608214848	0.999986826726828	1.00727898760373	-1.0333338798332	-1	9.19816413277375e-06
LARP7	0.944463380581246	0.999986826726828	1.2100990705211	-1.26404247180958	-1	1.88535565539125e-05
MATR3	0.83996801322492	0.999986826726828	1.12662892906724	-0.903593137894576	-1	1.48799018763662e-05
AKAP8L	0.983023470037918	0.999986826726828	0.90172370566552	0.837325293060652	1	4.17313083933709e-06
SRFBP1	0.900981756081999	0.999986826726828	1.02552252855349	-0.982418990046697	-1	1.00666607061272e-05
EWSR1	0.954378796215012	0.999986826726828	1.02777429030087	0.99131552028224	1	1.01738574047834e-05
PES1	0.922159334604214	0.999986826726828	0.939080626903236	0.920000416362414	1	5.95153329834144e-06
U2AF2	0.757896480365197	0.999986826726828	1.03902289267214	-0.875619944109479	-1	1.07093550168628e-05
SRSF5	0.999330675827302	0.999986826726828	0.847778634758154	0.806308775137732	1	1.60503787090565e-06
TFIP11	0.741369217533611	0.999986826726828	1.12654437015109	-1.08698620433868	-1	1.48758763898046e-05
TRA2A	0.995238117249977	0.999986826726828	0.814063390481815	0.819413778483372	1	0
RCC2	0.983925295776391	0.999986826726828	0.932803344608117	-0.989125233600589	-1	5.65269886821093e-06
NUSAP1	0.990287638400483	0.999986826726828	0.942009572085705	0.954598935521343	1	6.09096778978808e-06
METAP2	0.934953779802192	0.999986826726828	0.96906234429376	1.06709230434414	1	7.37883400101957e-06
IGF2BP2	0.988083751869759	0.999986826726828	0.943924330063361	0.942353322852324	1	6.18212118741932e-06
HLTF	0.954378796215012	0.999986826726828	0.975140384829733	0.97700752867114	1	7.66818338734395e-06
GPKOW	0.93309788430551	0.999986826726828	1.08962644401	1.04332973404973	1	1.31183726005372e-05
