p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
DDX55	0.0248455816298357	0.104990193750806	0.90615968421446	-0.863645743289484	-1	40.669445984216
EEF2	0.02633246399345	0.105867253198156	0.6849210878021	-0.647012465275856	-1	30.62655340005
PCBP2	0.0286790840740212	0.112995591251644	0.675372953127849	-0.723387126392398	-1	29.3232601710553
PABPC1	0.043353376588207	0.167463042899545	0.784894851895103	-0.690913163145648	-1	27.9296413308571
EIF4G2	0.0457453642646297	0.173304553079463	0.714756977600263	-0.672511342794755	-1	24.9458500913971
SF3B1	0.0494928605864105	0.177274427918598	0.885709018566868	-0.829343829197501	-1	30.5128258866762
PNPT1	0.0482222953300577	0.177274427918598	0.779584191869936	-0.640213984879128	-1	26.856807610497
HNRNPAB	0.0494928605864105	0.177274427918598	0.760450644323194	0.772597235655429	1	26.1976536528769
YBX3	0.0534340237531317	0.184675485602929	0.856135219980828	-0.636592230095051	-1	28.7967200949579
TIAL1	0.0534340237531317	0.184675485602929	0.794658299403652	0.85452983066892	1	26.7288999272506
FUS	0.0547911698112201	0.186101042289834	0.951455814256516	-0.791312710007099	-1	31.8572082973928
SUPT6H	0.0589938794853269	0.196979563705244	0.876527045987323	-0.748270568691705	-1	28.3568298304069
PRPF6	0.0604387448898699	0.198440545721739	0.661372684984993	-0.675222734074374	-1	21.2989781184208
G3BP2	0.0619056817026191	0.199924906482229	0.625815315790046	-0.667177136608029	-1	20.0610132760004
SNRNP200	0.063394736765234	0.20143166359276	0.736507689659532	-0.769141541710869	-1	23.499229614004
DDX3X	0.116302146271874	0.322257570848791	0.735660696095787	0.773378332691829	1	16.5886150679246
RPS10	0.113961311922772	0.322257570848791	0.732705753092423	0.792670411471002	1	16.5219832466372
SRSF1	0.130866018618798	0.322257570848791	0.721499519036253	0.673353287182991	1	16.2692907973798
PRPF8	0.118667953058822	0.322257570848791	0.70086240644192	-0.689849591054028	-1	15.8039388779995
BUD13	0.123473866428137	0.322257570848791	0.732207923457019	-0.660752309330618	-1	16.5107575494714
ILF3	0.130866018618798	0.322257570848791	0.733270370350078	-0.661699134879705	-1	16.5347149562387
NCBP2	0.116302146271874	0.322257570848791	0.784348602577901	-0.793317106083223	-1	17.6864920421619
GRWD1	0.130866018618798	0.322257570848791	0.895657082999296	-0.666002788105346	-1	20.1964175354028
FMR1	0.113961311922772	0.322257570848791	0.712944815350221	-0.832043198866554	-1	16.0763884346181
LIN28B	0.113961311922772	0.322257570848791	0.73978794770945	0.754924000134753	1	16.6816815980123
CELF1	0.118667953058822	0.322257570848791	0.728491728442898	-0.556695059795473	-1	16.4269600475337
FTO	0.125913649717865	0.322257570848791	0.806496922557061	-0.813693545072459	-1	18.1859205918797
STAU1	0.130866018618798	0.322257570848791	0.692787306379874	-0.549778077735516	-1	15.6218512290668
FXR1	0.118667953058822	0.322257570848791	0.605720422386169	-0.572293278707135	-1	13.6585561510501
HNRNPA2B1	0.128377759039349	0.322257570848791	0.661636977134824	-0.523151638917993	-1	14.9194339002254
GRSF1	0.125913649717865	0.322257570848791	0.731611471119305	0.784679850011465	1	16.4973079819069
MAGOH	0.104850547724107	0.322257570848791	0.670313697594297	-0.621986161196255	-1	15.1150876527203
SART3	0.113961311922772	0.322257570848791	0.948400592937614	0.896617395418412	1	21.3857454257487
NSUN2	0.135914258131727	0.322591672915063	0.831861218612845	-0.602941772886225	-1	18.7407024962948
TFIP11	0.135914258131727	0.322591672915063	0.734682672621956	-0.571744311272234	-1	16.5514019510973
CKAP4	0.133378247198452	0.322591672915063	0.886037469802887	-0.61826200581318	-1	19.9612197931706
ADAR	0.178612061470178	0.418887810828869	0.970491840089299	1.17651191576832	1	16.8158262571889
BCCIP	0.2016348493408	0.467318415531031	0.712604148930639	-0.650188350379846	-1	10.7948906919714
NUFIP2	0.205009787660332	0.469615443826575	0.699082412248567	-0.677123468878066	-1	10.5217994443627
RPS19	0.211820126233979	0.479638676644757	0.754935433986838	-0.718456272843548	-1	11.0449589918644
PUM2	0.222180620982386	0.497381617426477	0.688606253193867	0.692110850806115	1	9.57645764394864
SSB	0.229179420708989	0.507284785164841	0.76408430255824	0.754299781418153	1	10.3261683115442
RAVER1	0.232705100317989	0.509365608473821	0.787911691295204	0.860849256828532	1	10.5839572164303
TROVE2	0.250579292354015	0.513066956793215	0.805033307669311	0.89502132546566	1	10.6978853397739
TRIM56	0.250579292354015	0.513066956793215	0.890773331502122	0.907415729131355	1	11.8372629720466
SF3A3	0.25783567879456	0.513066956793215	0.765425972371011	-0.682791820973022	-1	10.171553413382
FAM120A	0.25783567879456	0.513066956793215	0.821334264186462	-0.838013620095552	-1	10.9145046548852
PPIL4	0.243382165491586	0.513066956793215	0.729054424349474	-0.792192269652404	-1	9.68822105103423
TUFM	0.246973106349228	0.513066956793215	0.931722079280235	1.18907481792123	1	12.3814205918174
TAF15	0.239806898969755	0.513066956793215	0.736285625849011	0.916628178612614	1	9.78431467073155
LARP7	0.246973106349228	0.513066956793215	0.802448692893645	-0.831654736763919	-1	10.6635390434727
G3BP1	0.25783567879456	0.513066956793215	0.692000895929961	-0.585211097535515	-1	9.19582602254327
HNRNPUL1	0.370301481850012	0.694616022812213	0.830717055782287	-0.80386200845551	-1	6.02778757841963
EIF2S2	0.374608336715394	0.694616022812213	0.645844960229898	-0.682361979360305	-1	4.68633237004222
TBRG4	0.396129003959218	0.694616022812213	0.708189222484312	0.803235190900572	1	5.1387101886835
SUCLG1	0.404721539635937	0.694616022812213	0.758688543797138	0.819968742027696	1	5.50513962408424
GTF2F1	0.370301481850012	0.694616022812213	0.779527708984241	-0.921965523895417	-1	5.65635123119536
DDX1	0.357384808972595	0.694616022812213	0.736112293562238	-0.731974214071377	-1	5.3413235090954
HSPD1	0.391828374916027	0.694616022812213	0.696227271822636	-0.634436652777273	-1	5.05191276817764
UPF1	0.37891496635708	0.694616022812213	0.618188086704021	-0.635781822154648	-1	4.48565061259328
AGO1	0.36168918810571	0.694616022812213	0.892023519128829	0.838406463411976	1	6.47263499748355
DDX19B	0.409012480437648	0.694616022812213	0.7586517332116	-0.702035900783042	-1	5.5048725218396
XPO5	0.400426887535255	0.694616022812213	0.729619636921497	-0.658964509032989	-1	5.29421197481596
FIP1L1	0.387525492529598	0.694616022812213	0.652643197051932	0.672452842424993	1	4.73566123260232
DDX52	0.409012480437648	0.694616022812213	1.01107383503123	0.741180536114646	1	7.33647908303405
FASTKD2	0.396129003959218	0.694616022812213	0.723246383675207	-0.695239015790424	-1	5.24796684660449
MTPAP	0.383220854966275	0.694616022812213	0.801881928265238	0.788551345742964	1	5.81855626161979
ZRANB2	0.370301481850012	0.694616022812213	0.81189644309879	0.993349138311465	1	5.891222842494
HLTF	0.404721539635937	0.694616022812213	0.831598592603618	0.959705364388849	1	6.03418412061719
HNRNPU	0.4175813401557	0.703107042826265	0.738330025943976	0.772459176102103	1	5.17878510799277
GPKOW	0.421858330907558	0.704288908379568	0.784456908495583	0.813372272826343	1	5.4760926409156
PPIG	0.434654112489815	0.719553446726837	0.633700229473323	0.625744549344214	1	4.15312656368303
AKAP8	0.602244643506166	0.882154757106832	0.743959713611139	-0.640291483573802	-1	1.85752961570674
SF3B4	0.589823730356588	0.882154757106832	0.624032490651399	0.620939465648299	1	1.55809355176199
EFTUD2	0.618448192820403	0.882154757106832	0.642562676898739	-0.600644482062316	-1	1.6043599948358
MSI2	0.606334213094917	0.882154757106832	0.663376402121294	-0.596839601521803	-1	1.65632801179523
RRP9	0.585633352463666	0.882154757106832	0.648684624468087	0.673308300218254	1	1.61964536406725
IGF2BP3	0.598129578842203	0.882154757106832	0.702721249437198	-0.566001968602435	-1	1.75456480846263
SRP68	0.602244643506166	0.882154757106832	0.814982191151838	0.889105134664725	1	2.03485958801445
U2AF1	0.559981008093159	0.882154757106832	0.734142740236558	0.776280558900252	1	1.83301845139736
DHX30	0.622434067197206	0.882154757106832	0.677890847953985	-0.631782070209371	-1	1.69256789481111
