p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
RBM15	0.985780197343196	-3.22317325927691	0.999999790239055	1	194	0.840682549721594	-0.773476082340378	-1	0
CCAR1	0.9999919149442	-4.39899230125485	0.999999999999982	1	190	0.800488603715046	-0.925681928342505	-1	0
AUH	0.897454971275902	-1.36779733982964	0.989377399465434	1	191	1.07002628320598	1.1331813480388	1	0
GEMIN5	0.988694472566596	-2.66349649459685	0.999993252415133	1	193	1.04695998603867	-0.78294470683201	-1	0
NONO	0.994667431210185	-3.37157140408042	0.999999955389288	1	196	0.919149218236268	-1.01303744112883	-1	0
SMNDC1	0.999990785321133	-4.6102862954682	0.999999999999995	1	196	0.81843353722838	-0.808916640406775	-1	0
BCLAF1	0.99636818120243	-3.3810143920086	0.999999993226134	1	192	0.879411965050333	-0.791675263429506	-1	0
ZC3H8	0.999942541130815	-4.37602488869405	0.999999999999911	1	194	0.817376744688315	-0.792339756103816	-1	0
XPO5	0.757185320047695	-0.78788584351727	0.93863168490642	1	191	0.971621820636825	-0.860549183877887	-1	0
SF3A3	0.999021509146843	-3.72485154172439	0.999999999506375	1	197	0.950783677462289	-0.909462226365002	-1	0
FAM120A	0.249205188375273	-0.254647898674576	0.931823000186105	1	197	1.15350578104726	-1.21292562489489	-1	0
DKC1	0.342688230481412	0.174003780375468	0.324955477756559	1	190	1.17463170619373	1.37675722803123	1	0
FIP1L1	0.969539172901749	-2.06945343460648	0.99973959209126	1	188	0.907712599379248	1.00942901076827	1	0
PTBP1	0.998835712423034	-3.17439651924199	0.999999966138102	1	194	0.912078125993897	0.899823184432021	1	0
GRWD1	0.399979107424721	0.00558624772956817	0.381475257201507	1	194	1.11342568353982	1.26075363433012	1	0
HNRNPK	0.922722881418478	-1.8295256359866	0.999814369030104	1	194	0.98263919220115	-0.910980287389385	-1	0
PPIG	0.998859033184449	-3.33593898679807	0.99999998412199	1	199	1.08226195542808	-1.03181322267211	-1	0
SUPT6H	0.382856481545074	0.213102528211121	0.322829096308105	1	192	0.950255072961294	-0.770232226269672	-1	0
SFPQ	0.984786795975674	-2.23891455869001	0.999925879138554	1	188	0.865705052599015	0.831352330260332	1	0
PCBP1	0.781290850555589	-1.00511745032998	0.945423217205449	1	196	0.975484279117271	-0.823679576460986	-1	0
EIF2S1	0.999999456408632	-5.39407255672458	1	1	198	0.700721639419097	-0.686720062337471	-1	0
HNRNPA0	0.784942525390225	-1.05190801848125	0.940786080272263	1	189	0.921095011806585	0.927925506555641	1	0
FMR1	0.97952980922694	-2.18743045877738	0.999969349080962	1	187	0.909318293309666	-0.970471797171017	-1	0
PPIL4	0.968240960660888	-2.00094024024182	0.999813973019289	1	193	1.113361350379	-0.912905276312783	-1	0
PUF60	0.560311246720213	-0.486543408370688	0.704743099352389	1	178	1.27145880657956	-0.913029361751296	-1	0
RBM34	0.999361580298128	-3.68250206388879	0.999999999767362	1	191	0.99470339648212	-0.79753729077778	-1	0
DDX52	0.397770057082244	0.119271268121979	0.631408183114248	1	193	0.788664485425117	0.736708720883393	1	0
KHSRP	0.949628320869104	-2.39181144606397	0.999989300266607	1	195	1.03792584990784	-1.07910382329125	-1	0
SF1	0.261111689842452	0.492252961132062	0.149153800209643	1	188	1.1218670403488	1.32451309455898	1	0
HNRNPL	0.980497966688111	-2.43166240181399	0.999958728213867	1	189	0.877928621618584	0.904771062806797	1	0
DNAJC2	0.124923792440355	1.10296643786219	0.0520722671379861	1	187	1.50027687772184	-1.28438041724687	-1	0
DDX27	0.559888781694237	-0.331308516176419	0.640230495860335	1	188	1.12222558113392	1.19781511409748	1	0
LIN28B	0.998239305720431	-2.93942577481038	0.999999851710501	1	187	0.79839063406956	0.777806562068741	1	0
AARS	0.946282043642886	-1.65236596308042	0.997686692146543	1	190	1.00835372368731	-0.654826780030343	-1	0
TUFM	0.332107655846697	0.163805758960881	0.274216470466016	1	194	1.30459584527808	1.41102453363344	1	0
CELF1	0.936484575073458	-1.60893823368475	0.996363940563551	1	189	0.871268804769866	-0.766685434946901	-1	0
BCCIP	0.996385203075982	-3.19281113288488	0.999999878940453	1	181	0.747864241607063	0.805605108467215	1	0
FASTKD2	0.86214092640823	-1.09552464819389	0.985003808684595	1	190	0.989227820066148	-0.812463413783003	-1	0
PSIP1	0.994695204785879	-3.39411041220408	0.999999960308307	1	187	0.762127314478896	0.722355553397047	1	0
TAF15	0.887878724187547	-1.49563251820104	0.990307768547576	1	192	1.2520781407356	1.40010630743323	1	0
PUS1	0.993369048850538	-3.18379442105778	0.999999769855189	1	193	0.951859374766015	-0.90783306815452	-1	0
MTPAP	0.906764624110192	-1.64304844794689	0.995373172861533	1	187	0.958006165790531	1.00977361106997	1	0
HNRNPC	0.997836928648558	-3.89546831061839	0.999999999676984	1	196	0.834199605253135	-0.823686853334793	-1	0
PCBP2	0.998788363490345	-3.1492651311931	0.999999965881997	1	197	0.841119131711141	-0.845419479070304	-1	0
EIF3D	0.172926596356894	0.657043099174696	0.0759653151280626	1	185	1.18852644190478	-1.12221941206201	-1	0
UCHL5	0.9999708668124	-4.7317377336411	0.999999999999998	1	197	0.717811059138253	-0.691574284924298	-1	0
RBM39	0.989092229539762	-2.56891892519647	0.999992564607312	1	192	0.852894991494288	-0.801190771907022	-1	0
FTO	0.994716843948403	-2.60591561641521	0.999995858486891	1	192	0.80847214235703	0.900045316917542	1	0
TIA1	0.999998777218029	-5.37071720514097	1	1	196	0.901579634659934	-0.800950624777916	-1	0
EIF4G1	0.487113379030522	-0.196652116813218	0.537141108064089	1	188	1.17342273233698	1.37332165859973	1	0
XRCC5	0.871317183180657	-1.36235886530126	0.984091963149727	1	190	1.02313925263467	0.955415930258929	1	0
XRN2	0.999906345043711	-3.99372365349429	0.999999999996809	1	193	0.869586831177666	-0.881842569735356	-1	0
ABCF1	0.905990706914986	-1.37281756681421	0.989620180901031	1	198	0.984137443098096	1.07687405813546	1	0
PUM1	0.136982840317753	1.13937020076841	0.0342743975113809	1	192	1.04330141273511	-0.883933299462039	-1	0
HNRNPM	0.450286174178998	-0.12472966167138	0.497602699924207	1	179	1.0346815273646	1.19008648027577	1	0
NUFIP2	0.449302200306958	0.156390858502599	0.434221836762554	1	182	1.0179192451248	1.17771858705892	1	0
LSM11	0.678200046095891	-0.78779252104432	0.898311082467581	1	184	1.13931577009772	1.34440723426034	1	0
SAFB2	0.924760108699907	-1.53441166081963	0.994625118178767	1	187	0.927705100958431	0.954088579599877	1	0
LARP7	0.473274080327108	-0.65925077461669	0.967373914753645	1	194	1.01444159519485	-1.04429815721836	-1	0
EIF4B	0.999995468869638	-4.62287902463697	0.999999999999998	1	197	0.74514511984632	-0.829760140926037	-1	0
BOP1	0.753385659561578	-1.05413499045909	0.932703155999322	1	190	1.05811338660072	1.24444988953534	1	0
