p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
HNRNPK	0.999649602215974	-3.79244285575622	0.99999999996737	1	194	0.649472175210938	-0.73404067230341	-1	0
PPIG	0.999984295145954	-4.9901099988273	1	1	199	0.577572266917342	-0.594794919040031	-1	0
SUPT6H	0.624121930978276	-0.30784144534367	0.78892592994188	1	192	0.904511988185761	-0.962881095180311	-1	0
SFPQ	0.95112047026971	-1.68125273170781	0.998307203761625	1	188	0.841955774030183	-0.85237387695394	-1	0
PCBP1	0.992827954705473	-2.54161092146667	0.999996669825803	1	196	0.708298618986851	-0.83988118975374	-1	0
EIF2S1	0.99999999864063	-6.2722611857341	1	1	198	0.521658029639861	-0.552623290971067	-1	0
HNRNPA0	0.892453345898944	-1.33084687280289	0.990646549846873	1	189	0.86920597332702	-0.800064486982121	-1	0
FMR1	0.999809502350136	-4.00534974875551	0.999999999998344	1	187	0.596014635309418	-0.659317517691003	-1	0
PPIL4	0.981135079566144	-2.23539166743939	0.999981637894893	1	193	0.712406609200388	-0.770874412011993	-1	0
PUF60	0.954222421559093	-1.71976627984231	0.999001885064674	1	178	0.854098868132372	-0.909028125929088	-1	0
RBM34	0.999997670997519	-4.66699275678306	0.999999999999999	1	191	0.68853285724067	-0.707836259062884	-1	0
DDX52	0.949418316634467	-2.01002480419985	0.99965413783026	1	193	0.720231274387887	0.697724390395116	1	0
KHSRP	0.998582937321121	-3.15725046205718	0.999999990180123	1	195	0.705813675905639	-0.794661452936037	-1	0
SF1	0.474551740498094	0.103196763055964	0.46659029747887	1	188	0.927310788905307	-1.07207783025491	-1	0
HNRNPL	0.998521864805311	-3.00910581160322	0.999999921441565	1	189	0.699778150808752	-0.707788396879447	-1	0
DNAJC2	0.434798623403953	0.239355035633164	0.419663907386469	1	187	1.00762071587722	-1.15549252661595	-1	0
DDX27	0.77336678554697	-0.811412192049341	0.92417812412737	1	188	0.894811185462587	-0.995715277159253	-1	0
LIN28B	0.999035921373886	-3.29778354990073	0.999999995226447	1	187	0.634822916738253	-0.676456105524318	-1	0
AARS	0.930926314451419	-1.4864091475518	0.996455855890805	1	190	0.818770371885328	-0.880006599934809	-1	0
TUFM	0.994195109119933	-2.65284485793891	0.99999929260249	1	194	0.803213625909038	-0.868041075579738	-1	0
CELF1	0.891907997560494	-1.2824018177064	0.994280889705398	1	189	0.857785270704158	-0.865258433366997	-1	0
BCCIP	0.997567698144604	-2.86217487410099	0.999999630112737	1	181	0.786591480088976	-0.852702731358657	-1	0
FASTKD2	0.988502659564285	-2.5085032358568	0.99999593663336	1	190	0.677103419125707	0.443699258083484	1	0
PSIP1	0.998489073626416	-3.85636513090493	0.999999999999012	1	187	0.667349240584593	-0.692179673383347	-1	0
TAF15	0.991115660974649	-2.38834501390435	0.999985844019175	1	192	0.809536323168622	-0.894737879539047	-1	0
PUS1	0.99993039967533	-4.02796199288369	0.999999999997775	1	193	0.639431365194791	-0.682269897500237	-1	0
MTPAP	0.964047053757302	-1.85710046123456	0.999740850985489	1	187	0.753981078991261	-0.800176595361836	-1	0
HNRNPC	0.999938288121986	-3.949270669689	0.999999999995714	1	196	0.689532607761847	-0.710009508150809	-1	0
PCBP2	0.99985027560652	-4.26828157713126	0.99999999999999	1	197	0.624004340683541	-0.682397120974219	-1	0
EIF3D	0.91572619792601	-1.45334352166631	0.993068204901327	1	185	0.766268774613938	-0.816531014836277	-1	0
UCHL5	0.999999999205191	-6.6915766253611	1	1	197	0.468886267926496	-0.472317364690454	-1	0
RBM39	0.999428250328239	-3.33264743646088	0.99999999758114	1	192	0.657747335060545	-0.652131511858119	-1	0
FTO	0.997885463510972	-3.10557118359406	0.999999989570406	1	192	0.727461634562013	-0.835164124271231	-1	0
TIA1	0.999999999655853	-6.77017921433292	1	1	196	0.504868087481805	-0.549959323197257	-1	0
EIF4G1	0.814182713640039	-0.953300450021682	0.973506946263403	1	188	0.838912938295612	-0.887025917172852	-1	0
XRCC5	0.913611967436698	-1.38287647383826	0.995191640411581	1	190	0.871400232157586	-0.925745958187406	-1	0
XRN2	0.999659768832262	-3.48092167113695	0.999999999455884	1	193	0.692140606822637	-0.685412007780254	-1	0
ABCF1	0.963600204288003	-1.83755315820037	0.999677342146808	1	198	0.768829980992814	-0.784621260666828	-1	0
PUM1	0.841904505290639	-1.04474368588042	0.964942676068171	1	192	0.839334248632061	-0.947024880987872	-1	0
HNRNPM	0.117763351132573	1.13918315493194	0.0222866027191765	1	179	0.991990646277839	-1.0698190883455	-1	0
NUFIP2	0.529709932981125	-0.117434634125955	0.558045545397216	1	182	0.921671441653272	-0.887572958798707	-1	0
LSM11	0.953892036241234	-1.80247330572817	0.998706966780996	1	184	0.699977067388084	-0.896210960307384	-1	0
SAFB2	0.910371331755425	-1.31288288592274	0.992271138750745	1	187	0.869511276349218	-0.902692390289901	-1	0
LARP7	0.999981511160577	-4.27414847911956	0.999999999999934	1	194	0.619547542956935	0.486095899626215	1	0
EIF4B	0.999730582216535	-4.02767946526135	0.99999999999976	1	197	0.645927633296244	-0.659402035476961	-1	0
BOP1	0.92073207962038	-1.50248657040665	0.997207585025763	1	190	0.826488086718341	-0.951376495728249	-1	0
STAU1	0.999867890360323	-4.03215681038111	0.999999999999773	1	194	0.681249075193187	-0.694521610712471	-1	0
SUPV3L1	0.999751671082107	-3.75740103238632	0.999999999966517	1	193	0.693044129047056	-0.67324008821455	-1	0
HNRNPAB	0.607004437453134	-0.307366426011059	0.685638478672881	1	185	0.9184976222472	-0.94752999737173	-1	0
FXR1	0.883041140348767	-1.40108044478683	0.995277744923422	1	189	0.800238217063558	-0.825204391526893	-1	0
PRPF6	0.977895682706958	-2.26575457553406	0.999978274756427	1	193	0.697917880870808	-0.741728951675526	-1	0
RTF1	0.962966681532272	-2.08019857340508	0.999965514675811	1	191	0.772971179446357	-0.853438833642981	-1	0
RPS3A	0.700009783622169	-0.469126790920583	0.854383186483692	1	183	0.966460811019684	-1.03450194382596	-1	0
G3BP1	0.999808801909716	-3.98227901994399	0.999999999999265	1	197	0.628057859836924	-0.818767116745201	-1	0
MATR3	0.968716222027442	-1.86831994365669	0.999580028629041	1	192	0.825068695836772	-0.801385848731946	-1	0
HNRNPA2B1	0.997488307174571	-3.2448308179758	0.999999997155718	1	193	0.71897822456934	-0.782826820272074	-1	0
AKAP8L	0.999999381628008	-5.17305607610147	1	1	194	0.584363721157202	-0.612645694220937	-1	0
UPF2	0.707949824121367	-0.56054056148164	0.874191702092947	1	182	0.9343592476941	-0.945148479553634	-1	0
EXOSC9	0.999862188040199	-4.4155155929417	0.999999999999997	1	193	0.607872149158549	-0.615032578683453	-1	0
SRFBP1	0.998384063909634	-3.90527788642604	0.999999999999725	1	195	0.588373433069939	-0.64424412264948	-1	0
UTP3	0.981699569696	-2.09939552164801	0.999901694206569	1	187	0.784875051568009	-0.774384831530669	-1	0
KIF1C	0.994699685530687	-2.67583715060535	0.99999867072833	1	195	0.710929641331098	-0.768045982171507	-1	0
NSUN2	0.999766241406335	-3.66481785239922	0.999999999954064	1	196	0.701496300225581	-0.665141152052996	-1	0
EWSR1	0.999962160516922	-4.46600805162713	0.999999999999999	1	192	0.640871601828372	-0.642031532970024	-1	0
GRSF1	0.953719899958553	-1.7193510582408	0.998864397866233	1	192	0.801803869908994	-0.887324565280965	-1	0
MAGOH	0.959990977959092	-1.74234024909819	0.998947099633341	1	183	0.786446504373104	-0.868160929294997	-1	0
ZRANB2	0.999639385041051	-3.46206968687661	0.999999999338457	1	184	0.69775876624015	0.638161646230513	1	0
DDX55	0.877066551420116	-1.31101365068662	0.98785088487552	1	192	0.716702046915425	0.572677185341069	1	0
LARP4	0.991806206786424	-2.64797862582709	0.999998604643029	1	189	0.697015119389756	-0.795321544073127	-1	0
CSTF2	0.998150822722701	-2.95264718057318	0.99999989226836	1	183	0.703543185689044	-0.759368507686799	-1	0
SSB	0.999532761030015	-3.40559379042976	0.999999998021086	1	189	0.658697070477729	-0.785557306717635	-1	0
PES1	0.998972850537239	-4.21035250739741	0.999999999999991	1	194	0.597659172178927	-0.66985709900005	-1	0
RBM17	0.378179388597212	0.360182234814495	0.303537531269843	1	186	1.01432795818631	-1.02983150529093	-1	0
SSRP1	0.991624713969491	-2.46772819247344	0.999995353786277	1	196	0.757304297890439	-0.854132187721847	-1	0
RAVER1	0.999634853851683	-3.45171709195265	0.999999999270911	1	190	0.69875190269566	-0.745196916825327	-1	0
U2AF2	0.999990830095056	-4.45631478786979	0.999999999999994	1	189	0.592218754123615	-0.619320686114474	-1	0
SRSF5	0.999976891606339	-4.99499401285655	1	1	194	0.529455199639613	-0.555820659950847	-1	0
DAZAP1	0.486794800161396	-0.0475878683126395	0.593957851392898	1	190	0.968032258279964	-1.1819813672211	-1	0
TFIP11	0.981162222825861	-2.24170786584918	0.999970107981177	1	196	0.766380838015766	-0.68590178418157	-1	0
TRA2A	0.999999922608577	-5.84850855240942	1	1	197	0.524311667502692	-0.55967833921738	-1	0
RCC2	0.999927440193156	-4.0894937996251	0.99999999999875	1	190	0.54953129949075	-0.530877731475607	-1	0
SERBP1	0.935977449234886	-1.58354050801962	0.99880949986508	1	181	0.840530036266265	-0.902874713014542	-1	0
TIAL1	0.922393415515291	-1.5246970822137	0.99735268358557	1	188	0.721364666588202	-0.746985537762839	-1	0
NUSAP1	0.99995661588436	-4.50745278835162	1	1	195	0.651471834928711	-0.65574401521157	-1	0
SNRNP200	0.996660349916717	-3.15292449021174	0.999999988965576	1	195	0.677426450991556	-0.707679110927277	-1	0
NAA15	0.985782223581896	-2.76741824254988	0.999998485560381	1	194	0.664544053500127	0.706419287758992	1	0
RBM22	0.999734390881311	-3.79917682777129	0.999999999991228	1	194	0.720564858123126	-0.709122380178885	-1	0
CKAP4	0.991766568677766	-2.72500234056431	0.999999731098886	1	195	0.737051135280665	-0.702137025123893	-1	0
METAP2	0.999951667293634	-3.96850662791812	0.999999999997332	1	192	0.7004907631291	-0.75434462010655	-1	0
IGF2BP2	0.99999984778276	-5.5114525732895	1	1	193	0.515683508252069	-0.526548090696452	-1	0
SART3	0.709137109776395	-0.541929058768549	0.858310208372337	1	187	0.759928974745161	0.700967999964033	1	0
HLTF	0.999984323670298	-4.60282933323564	1	1	192	0.643965554449081	-0.621460193503204	-1	0
EIF4A3	0.643907879116683	-0.337844909546221	0.802992193315455	1	188	0.944199192698265	-1.02431118506361	-1	0
APOBEC3C	0.311806994743065	0.425813354863234	0.205419336843673	1	183	0.910770816685597	-0.946658578040178	-1	0
GPKOW	0.998662482241448	-3.12818826470258	0.999999976388399	1	196	0.751911451024046	-0.67439837269578	-1	0
AATF	0.999995749295762	-4.60864375321153	0.999999999999999	1	193	0.61205609869855	-0.704033650291026	-1	0
PKM	0.997386802700335	-2.90838218995096	0.999999743310431	1	186	0.646818912098967	-0.681318186181875	-1	0
CCAR2	0.808865010699141	-0.909500297608135	0.9638992601938	1	178	0.867081711044383	-0.945466168750753	-1	0
