p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
GRWD1	0.981623228519019	-2.349651313612	0.999937097322022	1	194	0.999771519947857	-1.21075002023819	-1	0
HNRNPK	0.9997192706533	-3.82108419916214	0.999999999990997	1	194	0.811945961840594	-0.855404147681949	-1	0
PPIG	0.999579687889785	-4.74697753328396	1	1	199	0.96566878378567	-0.855358067200477	-1	0
SUPT6H	0.998397437464587	-3.01719292282127	0.99999993142374	1	192	0.839752192978637	-0.798591689368871	-1	0
SFPQ	0.986815849746581	-3.29953934045515	0.99999997858072	1	188	0.827969838369208	0.845899820375036	1	0
PCBP1	0.999620340884693	-3.42539436936913	0.999999998998527	1	196	0.760713997882863	-0.803305641161337	-1	0
EIF2S1	0.999999999998288	-7.53753090851998	1	1	198	0.587243710816827	-0.603775244083094	-1	0
HNRNPA0	0.929655709234492	-1.73353059652244	0.998531305615772	1	189	1.1906464063574	-1.33836401969588	-1	0
FMR1	0.999677162303007	-4.08054140511171	0.99999999999996	1	187	0.938079063678334	-0.970554238676054	-1	0
PPIL4	0.9999217812763	-4.08009218518255	0.999999999999309	1	193	0.768966563382006	-0.691127775133901	-1	0
PUF60	0.999680752007959	-3.51741751214575	0.999999999084486	1	178	0.738454333386468	-0.767655367035463	-1	0
RBM34	0.999968627896529	-4.6339972141957	1	1	191	1.09648352713002	-1.06697803725	-1	0
DDX52	0.743655167041625	-1.18264776361546	0.997615777161811	1	193	1.19211033883248	0.87854243656788	1	0
KHSRP	0.99999162665483	-5.00645950979548	1	1	195	0.740206607599757	-0.613580174347819	-1	0
SF1	0.830872549211939	-0.95287478629104	0.957011006927685	1	188	0.882657310890261	0.979494087689802	1	0
HNRNPL	0.999995299331017	-4.80831302433774	1	1	189	0.71072426962387	-0.735633553579924	-1	0
DNAJC2	0.797074897219719	-1.05571445656876	0.987943228614661	1	187	0.824116564547579	-0.856075783736524	-1	0
DDX27	0.99686848643071	-2.78061709557261	0.999999239473163	1	188	0.681315168809433	-0.624755366109621	-1	0
LIN28B	0.998976447273392	-3.93107052713998	0.999999999999529	1	187	0.898087993427051	0.87054817281606	1	0
AARS	0.959241732351435	-2.69736931491653	0.999982074487969	1	190	0.719105424318865	-0.787654084102071	-1	0
TUFM	0.845828243974845	-1.16522029086393	0.978228294505903	1	194	0.859254472790508	-0.985724479791433	-1	0
CELF1	0.999980709610573	-4.67200913021831	0.999999999999999	1	189	0.622936419537238	-0.649642363205259	-1	0
BCCIP	0.999958513536108	-4.46286657783238	0.999999999999999	1	181	0.767522909701103	-1.04329935149748	-1	0
FASTKD2	0.998781155823861	-3.91152835656803	0.999999999998425	1	190	1.0252604867029	-1.0359024327323	-1	0
PSIP1	0.999905812043168	-4.47390886013245	0.999999999999999	1	187	0.754052350664349	-0.83071966942638	-1	0
TAF15	0.997651263545875	-3.65432180981787	0.999999999647493	1	192	0.964175493493533	-0.899704785226769	-1	0
PUS1	0.999914743544762	-4.49759264119031	0.999999999999988	1	193	0.69679604168708	-0.570286272532666	-1	0
MTPAP	0.999515074823823	-3.90534197338802	0.999999999986883	1	187	0.59679996932979	-0.665197696909577	-1	0
HNRNPC	0.999999996217492	-6.53982237254967	1	1	196	0.533809867299124	-0.525108675172547	-1	0
PCBP2	0.999999991641542	-6.35531157776508	1	1	197	0.592377632094329	-0.609512177936784	-1	0
EIF3D	0.997853812468579	-3.25796159402664	0.999999995381758	1	185	0.625997625635366	-0.639488889948522	-1	0
UCHL5	0.99999999737266	-6.85316085322805	1	1	197	0.66580316105055	-0.694413938825089	-1	0
RBM39	0.999697725032853	-3.97787302882364	0.999999999995159	1	192	1.16979764316236	-1.37766327690454	-1	0
FTO	0.998753402206434	-3.78292175735705	0.99999999989799	1	192	0.677623617448575	-0.540871510366874	-1	0
TIA1	0.999999999773851	-7.63444408513959	1	1	196	0.714787593745858	-0.524926455498098	-1	0
EIF4G1	0.875983035079016	-1.17322598628579	0.98423069775808	1	188	1.01844827007059	-1.04047241255931	-1	0
XRCC5	0.995816691791265	-2.94779715131388	0.999999963355016	1	190	0.849810133699123	-0.843271075499131	-1	0
XRN2	0.999999998817554	-6.44872914864393	1	1	193	0.633692873543583	-0.683045298644787	-1	0
ABCF1	0.999999160497214	-5.63161289398019	1	1	198	0.567345220455853	-0.593641114691565	-1	0
PUM1	0.993561476038171	-2.61463056721307	0.999998558243238	1	192	0.627240557676114	0.65968748474252	1	0
HNRNPM	0.862177418973606	-1.45754602478619	0.992626412472419	1	179	0.729054409147031	-0.64774701422806	-1	0
NUFIP2	0.882326241979314	-1.26127620883691	0.991076166995409	1	182	0.867143781888329	0.788045217501792	1	0
LSM11	0.979579987347442	-2.34014773879789	0.999979758385995	1	184	1.09749273921598	-1.30929277654273	-1	0
SAFB2	0.985647500240181	-2.79239902259168	0.999998845448836	1	187	0.846606149236123	-0.837666954485748	-1	0
LARP7	0.997372300914756	-3.61352306771873	0.999999999977901	1	194	0.75513799012883	-0.66912592179039	-1	0
EIF4B	0.999991316207386	-4.72551443505616	0.999999999999998	1	197	0.943143200731921	-0.970316970107187	-1	0
BOP1	0.999381219927501	-3.65478272304169	0.999999999986545	1	190	0.913165015438193	-1.0221641757913	-1	0
STAU1	0.999976350110962	-5.51254095376674	1	1	194	0.761553744237238	-0.661859918991529	-1	0
SUPV3L1	0.999805585658212	-4.85715835367023	1	1	193	0.904550002758269	-0.890208724320615	-1	0
HNRNPAB	0.978900395421811	-2.17955061502535	0.999957164810445	1	185	0.853655114378433	-1.09807642239104	-1	0
FXR1	0.996351178788966	-3.64129742414307	0.999999999358031	1	189	0.710028225736385	-0.713404538816607	-1	0
PRPF6	0.998909993996527	-4.19296197349354	0.99999999999998	1	193	0.786408397402761	-0.901379055771098	-1	0
RTF1	0.999644062442019	-3.80472751367456	0.999999999961597	1	191	0.757979486749988	-0.699369677924724	-1	0
RPS3A	0.994531414649308	-2.58896633676562	0.999998262850603	1	183	0.803002934470317	0.75998196510517	1	0
G3BP1	0.999999926230933	-5.8015385140247	1	1	197	0.51501070220122	-0.513214403329519	-1	0
MATR3	0.999993940854436	-4.9473446469313	1	1	192	0.559408300037553	-0.606898690035369	-1	0
HNRNPA2B1	0.999998118304573	-4.89261974033482	1	1	193	0.550688972128149	-0.559162320940654	-1	0
AKAP8L	0.999993428412516	-5.28960285054607	1	1	194	0.577035217145637	-0.517334979823333	-1	0
UPF2	0.857433856887147	-1.62269660695707	0.991167124767389	1	182	1.37701646843563	-1.75948738593615	-1	0
EXOSC9	0.999988462682033	-4.72498491226625	1	1	193	1.06858366388453	-1.28801088030273	-1	0
SRFBP1	0.999957559833239	-5.0418478624915	1	1	195	0.872651679321503	-0.826003367429074	-1	0
UTP3	0.999993790550533	-4.62528230160119	0.999999999999998	1	187	0.802164659447607	-0.838238432049365	-1	0
KIF1C	0.997781570829545	-3.80308267305959	0.999999999965146	1	195	0.780114159501651	-0.869172790223768	-1	0
