p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
BCLAF1	0.999268747096076	-3.39151586387383	0.999999992975979	1	192	0.595287946544994	-0.514778619564389	-1	0
ZC3H8	0.999999939862185	-5.60136572513089	1	1	194	0.491824832409421	-0.486816227659245	-1	0
XPO5	0.999058599684083	-3.31834766748651	0.999999997408106	1	191	0.642282017063301	-0.518402794976165	-1	0
SF3A3	0.99999829334573	-4.83675711141621	1	1	197	0.532849659929692	-0.540993689752707	-1	0
FAM120A	0.99999036292018	-4.60243906829828	0.999999999999999	1	197	0.570652783179347	-0.599162525198665	-1	0
DKC1	0.946389063775853	-1.74722077604542	0.998440736223762	1	190	0.649129898264338	-0.514877199084713	-1	0
FIP1L1	0.994623532606694	-3.00638508945598	0.999999394844679	1	188	0.58389369239162	-0.540460702532045	-1	0
PTBP1	0.999242017187531	-3.85446776106266	0.999999999957941	1	194	0.583622491716948	-0.558799040224754	-1	0
GRWD1	0.695897779425235	-0.485863575503613	0.836437808817861	1	194	0.790822995277779	-0.586150809620524	-1	0
HNRNPK	0.999976513124232	-4.20621468896459	0.999999999999904	1	194	0.574459547455831	-0.523919467693486	-1	0
PPIG	0.997401785736914	-3.64107498011156	0.999999999581777	1	199	0.59210687980033	-0.588345571854755	-1	0
SUPT6H	0.892629892890177	-1.43256042445112	0.994167001715284	1	192	0.686092895447686	0.729876500723461	1	0
SFPQ	0.926913120930472	-1.4726991554826	0.99518925057516	1	188	0.687231019959726	-0.570813198328875	-1	0
PCBP1	0.994336131986907	-2.76728668839011	0.99999895449691	1	196	0.507939193070682	0.547152389264944	1	0
EIF2S1	0.999999751456955	-5.33523910327214	1	1	198	0.50256056182735	-0.493090211566223	-1	0
HNRNPA0	0.849342656817219	-1.06439001134722	0.971947358306373	1	189	0.708388832957311	-0.654289517682693	-1	0
FMR1	0.999481004371426	-3.76721310616192	0.99999999997734	1	187	0.494982287776799	-0.497005814393528	-1	0
PPIL4	0.978624345125228	-2.25384161574347	0.999884696547584	1	193	0.743528555177042	-0.626007138344481	-1	0
PUF60	0.989929227543344	-2.58033071073346	0.999992835066773	1	178	0.687233640961774	-0.625204660025247	-1	0
RBM34	0.994830523221997	-2.67304303881453	0.999997159809144	1	191	0.552899305477856	-0.596145668237574	-1	0
DDX52	0.535742942878848	-0.163817306653242	0.660744554059963	1	193	0.745056536704411	0.831386062859738	1	0
KHSRP	0.999730652004392	-3.77041726060235	0.999999999942689	1	195	0.582424915188218	0.54925579646226	1	0
SF1	0.316054370322727	0.370601304378589	0.216114084233266	1	188	0.909253124246317	-0.633971489655973	-1	0
HNRNPL	0.997031842211248	-2.76997048004475	0.999999213096364	1	189	0.722328808465569	-0.599495939158912	-1	0
DNAJC2	0.978815912129463	-2.06815245509152	0.999818101443841	1	187	0.675184151179351	0.675007206802935	1	0
DDX27	0.721171449609166	-0.623494146375248	0.857178356845002	1	188	0.765775235773282	-0.612880158542256	-1	0
LIN28B	0.964761170260576	-2.19142206232462	0.999937628502748	1	187	0.593582000685019	-0.550001251082635	-1	0
AARS	0.973198249973543	-1.95483293073936	0.99959571332742	1	190	0.626144568021687	-0.600159381209613	-1	0
TUFM	0.338184561490441	0.0531000798918437	0.323057109449606	1	194	0.78848757245424	-0.656388106187548	-1	0
CELF1	0.998566299848763	-3.11396225703773	0.999999986451436	1	189	0.680943056522499	-0.567749274020295	-1	0
BCCIP	0.993454455362396	-2.5865205350566	0.999997392589925	1	181	0.625543616480515	-0.590634248867089	-1	0
FASTKD2	0.984463149187567	-2.89240859459381	0.999999908544828	1	190	0.52732336870621	-0.524193909621127	-1	0
PSIP1	0.997702957986326	-3.01848440905548	0.99999976796932	1	187	0.565180820365699	-0.478717541917841	-1	0
TAF15	0.896577338452905	-1.38153625938241	0.990686664898189	1	192	0.746608763531246	0.900495882665886	1	0
PUS1	0.998086308962989	-3.39873636430315	0.999999997759447	1	193	0.558493372024137	-0.518153130066799	-1	0
MTPAP	0.851226728972828	-1.05554748093118	0.96993263871371	1	187	0.762430151250842	-0.546403737686508	-1	0
HNRNPC	0.999999004528817	-4.92905658705534	1	1	196	0.528267437899915	-0.536733787306998	-1	0
PCBP2	0.999999672470752	-5.30861614988849	1	1	197	0.572154141095055	-0.518620481161304	-1	0
EIF3D	0.924483566716392	-1.51741211009327	0.9961628176061	1	185	0.763820700415511	-0.708575656611342	-1	0
UCHL5	0.999999995958415	-6.22633813779444	1	1	197	0.455326109128884	-0.450438417111075	-1	0
RBM39	0.999292483580871	-3.47863063557256	0.999999997611553	1	192	0.54538249728365	-0.517285501230427	-1	0
FTO	0.991226090758969	-2.76328105822436	0.999998312918656	1	192	0.607822408106587	-0.541560526751901	-1	0
TIA1	0.999998435047298	-5.05704252730132	1	1	196	0.645088585424452	-0.514465969514184	-1	0
EIF4G1	0.65677759753224	-0.512062992041236	0.890695052793528	1	188	0.776484787558055	0.810073033758959	1	0
XRCC5	0.810969792410765	-0.916162907702081	0.94839084580869	1	190	0.806503761564227	-0.694642623756262	-1	0
XRN2	0.999780487066739	-3.92058413172841	0.999999999956499	1	193	0.620056789420635	-0.532914897120121	-1	0
ABCF1	0.997700870655418	-2.97766442015686	0.999999908984558	1	198	0.701920788434836	-0.656802265557416	-1	0
PUM1	0.861622660783841	-1.32862025097355	0.993790627032886	1	192	0.751988620271883	-0.602287154487226	-1	0
HNRNPM	0.367100115219218	0.292935264291863	0.28428415437409	1	179	0.79227975940521	-0.62406351378606	-1	0
NUFIP2	0.245950835551142	0.721326471584602	0.172857244934379	1	182	0.824582987520274	-0.61241318009375	-1	0
LSM11	0.818922717788211	-1.10017483712301	0.961837482708145	1	184	0.692487473434251	-0.494055467334333	-1	0
SAFB2	0.793371732267453	-0.854839601670529	0.947576307637558	1	187	0.816999717620639	-0.656965856070451	-1	0
LARP7	0.999997765991829	-5.02300399600515	1	1	194	0.536362380822896	-0.518494685408607	-1	0
EIF4B	0.994909280382176	-3.09759786849586	0.999999743978217	1	197	0.614150504536733	-0.545969846364319	-1	0
BOP1	0.945138575466417	-1.70203791290059	0.998785631593011	1	190	0.667443450970319	-0.491387672878825	-1	0
STAU1	0.999676820792049	-3.82788327823379	0.999999999966528	1	194	0.586742629653483	-0.574690474759759	-1	0
SUPV3L1	0.997091266039451	-3.19278479675121	0.999999982600748	1	193	0.642229504428889	-0.528281640191064	-1	0
HNRNPAB	0.6907377917569	-0.572898165318497	0.819998767348253	1	185	0.938602279905008	-0.752852822903036	-1	0
FXR1	0.988715342218233	-2.40563805963568	0.999984133853641	1	189	0.666966612125209	-0.546926052245377	-1	0
PRPF6	0.977004835273231	-2.11810415032851	0.99992122566119	1	193	0.736121791697637	-0.610067143928995	-1	0
RTF1	0.964576171977945	-1.90948480971707	0.999272967920215	1	191	0.823418375204167	-0.699775608009839	-1	0
RPS3A	0.793780164956427	-0.900992128437338	0.929334850714522	1	183	0.690811225616741	-0.687243434237999	-1	0
G3BP1	0.999940208869394	-3.9930636242648	0.999999999991881	1	197	0.507018266708947	-0.48968398475106	-1	0
MATR3	0.998255806078644	-2.99567546190337	0.999999864911071	1	192	0.650007087195502	-0.643827572945219	-1	0
HNRNPA2B1	0.999352077319846	-3.24028214634375	0.99999998776045	1	193	0.542451242542791	-0.500275514993521	-1	0
AKAP8L	0.884155770600418	-1.37702687318119	0.986813856193406	1	194	0.684089452615348	-0.679245091499837	-1	0
UPF2	0.844234728534523	-1.2067638210297	0.982873597050702	1	182	0.632549312174241	0.669679040191759	1	0
EXOSC9	0.999805887392563	-3.88892603997092	0.999999999956585	1	193	0.559499440875033	-0.494993030254708	-1	0
SRFBP1	0.998758431626457	-3.20040571512543	0.999999958432622	1	195	0.650875803189191	-0.522093433876663	-1	0
UTP3	0.984254451182511	-2.25950686025501	0.999945211793377	1	187	0.673250470917325	-0.608202590611962	-1	0
KIF1C	0.993245562351655	-2.70633552822245	0.99999941901071	1	195	0.61402897419037	-0.538899721093117	-1	0
NSUN2	0.998773988087109	-3.07393032452806	0.999999951241166	1	196	0.597602021387451	-0.501937112475738	-1	0
EWSR1	0.993715317332424	-2.87153734394208	0.999998643594464	1	192	0.70603516058852	-0.501555542519338	-1	0
GRSF1	0.98981913192908	-2.67496605585653	0.999997235605916	1	192	0.600684007131914	-0.534769360495197	-1	0
MAGOH	0.722533023090915	-0.623433952923097	0.854868443055368	1	183	0.753694000180506	-0.627679102800652	-1	0
ZRANB2	0.985267307310278	-2.28119661100099	0.999964194455438	1	184	0.566045425524242	-0.538647695181149	-1	0
DDX55	0.876396174706086	-1.26008050295503	0.982180583522049	1	192	0.572434603029232	-0.640726798123343	-1	0
LARP4	0.997865240709017	-2.91478221693242	0.999999782115649	1	189	0.586961598765449	-0.608293281746526	-1	0
CSTF2	0.969648361351463	-2.20319729967931	0.999801832243578	1	183	0.671000352303089	-0.579788651986553	-1	0
SSB	0.99996350168009	-4.0925050365407	0.999999999998019	1	189	0.546274079898118	-0.54437878959279	-1	0
PES1	0.997297044912853	-3.07044025859033	0.999999914868735	1	194	0.596604347035963	-0.473346955570123	-1	0
RBM17	0.469819710632307	0.108054501696512	0.531871301149905	1	186	0.777234275189561	-0.640084996665063	-1	0
SSRP1	0.989901701595495	-2.32813737416594	0.9999761867805	1	196	0.727995858468163	-0.703319094935725	-1	0
RAVER1	0.998298526946933	-3.1774614882648	0.999999981533972	1	190	0.623608237413397	-0.57129588321068	-1	0
U2AF2	0.995704120899244	-2.64995824339529	0.999998734263928	1	189	0.579881183357852	-0.59101980974362	-1	0
SRSF5	0.999541214412545	-3.56503515690933	0.999999998583036	1	194	0.61111890481898	-0.512255948210394	-1	0
DAZAP1	0.732504918486526	-0.709413491996665	0.888554065481336	1	190	0.763961407033278	0.890754209736477	1	0
TFIP11	0.918467811424205	-1.55811899229529	0.99409008326937	1	196	0.701964078691137	-0.570833989221597	-1	0
TRA2A	0.999996495287924	-4.94336584213197	1	1	197	0.600092154451492	-0.46095028496683	-1	0
RCC2	0.99501991707041	-3.38544549224151	0.999999983910347	1	190	0.613785210053115	-0.621841308154475	-1	0
SERBP1	0.980950296491159	-2.13583762088458	0.999919473189767	1	181	0.640635642662968	-0.569255577534837	-1	0
TIAL1	0.988169602746907	-2.66029760434593	0.999995121568267	1	188	0.607872059987016	-0.525903423837876	-1	0
NUSAP1	0.999825930337501	-3.7467781035411	0.999999999918933	1	195	0.562153434746254	-0.534111766335077	-1	0
SNRNP200	0.976194893400227	-2.21422196243318	0.999910783374096	1	195	0.659275621047908	-0.608686106563001	-1	0
NAA15	0.990658645950834	-2.37486855133852	0.999977286022662	1	194	0.724195927371078	-0.592169661487543	-1	0
RBM22	0.999993844312256	-4.48469857737825	0.999999999999991	1	194	0.669871711494236	-0.557924260962831	-1	0
CKAP4	0.995003441659609	-3.29442393389832	0.999999987974611	1	195	0.599688017035144	-0.541612208799839	-1	0
METAP2	0.999260750564521	-3.54327899211868	0.999999999260056	1	192	0.62678109228326	-0.480513385638094	-1	0
IGF2BP2	0.999613354996122	-4.09555592429367	0.999999999974996	1	193	0.545336575413498	-0.518956177871612	-1	0
SART3	0.734183155601787	-0.862461815653825	0.897067303750552	1	187	0.718329408486289	0.753379301263735	1	0
HLTF	0.999988367931034	-4.58219554221751	0.999999999999987	1	192	0.567512358123608	-0.495658684632901	-1	0
EIF4A3	0.682973300441906	-0.516807727931533	0.802380309340621	1	188	0.790904805386513	-0.69942171686869	-1	0
APOBEC3C	0.380875406933857	0.300114674108493	0.316891284379508	1	183	0.83396258852926	-0.717386667541561	-1	0
GPKOW	0.999445748194415	-3.66964077410652	0.999999999760836	1	196	0.573148859352415	-0.515657506386271	-1	0
AATF	0.990686125297289	-2.74292394320615	0.999996291803448	1	193	0.540788441253106	-0.482943505019455	-1	0
PKM	0.911431392884698	-1.46961746765193	0.992218946888237	1	186	0.61501491972409	-0.538427273060595	-1	0
CCAR2	0.630266548763394	-0.417780630684789	0.783343949120219	1	178	0.644506919090645	-0.551678811579513	-1	0
