logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
FUS	-0.023685757362306	0.867563065297998	-2.6994712548422	0.0140947563702183	0.02776667004933	-4.11761518355842	0.591675457644999	-0.50747641988123	-1	12.5305635375772
SRP68	-0.0249410828566651	0.937388421213709	-2.68594585525539	0.0145133536728285	0.0280306928779138	-4.1452934291734	0.535913741433234	-0.513687394886063	-1	11.3168507528022
HNRNPAB	-0.0240405037975061	0.827834297518681	-2.68830756017832	0.014439419449262	0.0280306928779138	-4.14046497266497	0.938602279905008	-0.752852822903036	-1	19.842287723089
KHSRP	0.0237788503158901	0.968656164497511	2.67830926164242	0.0147548913021239	0.0282205202574602	-4.16089313533987	0.582424915188218	0.54925579646226	1	12.2782695863178
RTF1	-0.025657072685318	1.21790186085275	-2.66122339165448	0.0153092030317487	0.0289991634351393	-4.19572210007434	0.823418375204167	-0.699775608009839	-1	17.2380369531901
PCBP1	0.0239416024151877	1.07522464270376	2.62829247957196	0.0164337799969538	0.0308329015180944	-4.26256002179704	0.507939193070682	0.547152389264944	1	10.4379372053398
RBFOX2	-0.0248571867870087	0.52930522934333	-2.59756736060087	0.0175532134206558	0.0325605345201403	-4.32456795432229	0.641204939137071	-0.569789212762081	-1	12.9770847749574
SMNDC1	-0.0229815661113564	1.16281566258125	-2.58775271741034	0.017925735301179	0.0325605345201403	-4.34430209318837	0.507550621507513	-0.454584610473739	-1	10.2660364706216
HNRNPL	-0.0229703808115931	1.09584755546834	-2.5857180876291	0.0180038900499983	0.0325605345201403	-4.34838859595868	0.722328808465569	-0.599495939158912	-1	14.6226038444853
ZRANB2	-0.0233431466885399	1.0842846572071	-2.58541065402027	0.0180157272218035	0.0325605345201403	-4.34900593399194	0.566045425524242	-0.538647695181149	-1	11.4525468808692
HNRNPUL1	-0.0250893579622901	0.672519119964308	-2.54604620689252	0.0195935694654546	0.0350903016790414	-4.42775583666904	0.705531744605809	-0.582733275108119	-1	13.9692160683379
DNAJC2	0.0242426268398411	0.795848086993393	2.51385224969293	0.02097983105853	0.036902024272593	-4.49171669061533	0.675184151179351	0.675007206802935	1	13.1657738930172
AARS	-0.0230511990409485	1.10602953832468	-2.5147958288077	0.0209379212898231	0.036902024272593	-4.4898478431872	0.626144568021687	-0.600159381209613	-1	12.2074088603673
PRPF8	-0.0227508200296229	1.33472832413115	-2.46670596854078	0.0231770268007006	0.0404059670773277	-4.5846394498806	0.636239772763083	-0.555322162475839	-1	12.0628596104435
SLBP	-0.0217134544905315	1.19016436845631	-2.42715474860956	0.0251846053213015	0.0435207653359332	-4.66188893691826	0.543147852509106	-0.48626133413445	-1	10.0547106012534
TIAL1	-0.0229444424896874	1.1152405714051	-2.41940393849311	0.025596591823218	0.0438480746884691	-4.67695034684414	0.607872059987016	-0.525903423837876	-1	11.2293756894728
STIP1	-0.021860105524786	0.500361941651095	-2.38085597302437	0.0277405313891349	0.0471110748591343	-4.75147346835878	0.740263504280758	-0.534277869316858	-1	13.3667119951662
DDX19B	-0.0208906357232383	0.905213854732528	-2.36387492649879	0.0287369985831674	0.0483862283836238	-4.7840963819687	0.633271467840564	-0.526936158285072	-1	11.3304044681178
PUM1	0.0209732602893812	0.82826962014269	2.34996480894907	0.0295779184107758	0.0493800841264646	-4.81072421710781	0.751988620271883	-0.602287154487226	-1	13.369378949373
PSIP1	-0.0238202049402392	1.0632571505385	-2.34396814671253	0.0299474336228356	0.049576843896627	-4.8221767536902	0.565180820365699	-0.478717541917841	-1	10.0276294096231
PCBP2	-0.0211626670824461	1.22426715718644	-2.32893188240053	0.0308928665241708	0.0507157892105137	-4.85082183625701	0.572154141095055	-0.518620481161304	-1	10.0747398591211
PA2G4	-0.0211198061993499	0.889854803213327	-2.27659396660193	0.0344032283925492	0.0560118677134891	-4.94971816780216	0.546057633961149	-0.494024258943174	-1	9.29264435754005
FAM120A	-0.0214825734938675	0.857034207116596	-2.23538301967921	0.0374220949897658	0.060427481253966	-5.02667965729931	0.570652783179347	-0.599162525198665	-1	9.45603805501463
NCBP2	-0.0203283668993076	0.816676870240726	-2.18437098163423	0.041495082729812	0.0664596040469347	-5.12079689330618	0.590573622236754	-0.53056827281862	-1	9.45432519188291
RPS3A	-0.0202450134071871	0.99126131932806	-2.14667744213135	0.0447605542048564	0.0711115256319089	-5.18950135241169	0.690811225616741	-0.687243434237999	-1	10.7871256295034
PNPT1	-0.0186096457375657	1.04575812446807	-2.11463465008336	0.0477185062265924	0.0752043658131096	-5.24732942405482	0.708459731587434	-0.557048577666622	-1	10.8286373037058
FUBP3	-0.0173723378278934	0.809005810700485	-1.97995517442379	0.0621798610411852	0.0972177192469325	-5.48433060270472	0.564183465130277	-0.479590257510963	-1	7.75953413387837
XPO5	-0.0179918467768145	1.06223477962869	-1.96233669725691	0.0643367481716643	0.0997979479513219	-5.51458240781413	0.642282017063301	-0.518402794976165	-1	8.73805129692828
SFPQ	-0.0185103252638512	0.851140221845176	-1.87653970209978	0.0758189547192316	0.116690109997567	-5.65929083474601	0.687231019959726	-0.570813198328875	-1	8.71509775042372
NELFE	-0.0164628626390773	1.28434991884246	-1.85608834014445	0.0788092984297179	0.120352184423678	-5.69313022959734	0.598023238162649	-0.527996341599291	-1	7.47057866941445
PRPF6	-0.0158694612064181	1.24245853553769	-1.79845430774075	0.0877994869192468	0.133049991716089	-5.78709438715075	0.736121791697637	-0.610067143928995	-1	8.76513061017264
CPSF7	0.0176581688191478	0.591427321818913	1.74535603167421	0.0968590946921571	0.145658333239351	-5.871791324143	0.713710353891539	0.841963426829054	1	8.11465528197183
UTP18	-0.0155171793497311	1.10434145529035	-1.74065096791398	0.0976995115468155	0.145809119505475	-5.87920792891998	0.507150139323353	-0.449540914532357	-1	5.75459219575714
GTF2F1	-0.0149844089574626	0.692908646106724	-1.71025612179644	0.10328144703437	0.152980789968203	-5.92676704512495	0.691398814955216	-0.618893827743202	-1	7.65920955502528
ASCC1	-0.0149834779086591	1.01183076262476	-1.69158583558964	0.106844136959983	0.157076828217289	-5.95567520936619	0.635781266220888	-0.540510289501407	-1	6.94124338137675
YBX3	0.0151693506447591	0.678752973301025	1.65627925969527	0.113868948199268	0.166164317001895	-6.00969749405439	0.737849026514125	0.911874938504993	1	7.8144704729351
G3BP1	-0.0145562288693613	1.50302168266966	-1.63127976526537	0.119077111861767	0.172486698799766	-6.04743209154226	0.507018266708947	-0.48968398475106	-1	5.24851219447174
SND1	0.0156180288178631	0.819737579575347	1.61569763708789	0.122424214896377	0.176040659376543	-6.07073239901864	0.803402495527317	0.99015162108712	1	8.23658210774439
LSM11	-0.0142783108199701	0.709691584632932	-1.57724862788117	0.131023719325706	0.187041106573652	-6.12749522858345	0.692487473434251	-0.494055467334333	-1	6.8468352965922
SUGP2	0.0140302557300117	0.792353748779584	1.52748591487711	0.142898347085139	0.202524995509153	-6.19939024609371	0.661252638952309	0.677444931109518	1	6.22518943634628
MAGOH	-0.0131897669552625	1.13017217283695	-1.48297402395163	0.154262410553506	0.217069249136005	-6.26216610337123	0.753694000180506	-0.627679102800652	-1	6.78992924328807
SUCLG1	-0.0138024855607111	1.12161631134588	-1.45671185235061	0.1613081585266	0.225373810140001	-6.2985123806586	0.711708439162864	-0.472778180833157	-1	6.25180063661978
SLTM	-0.0127006363816059	0.944154591509081	-1.44754774471529	0.163827671388178	0.227282051151205	-6.31107302989779	0.686553669915256	-0.593140884992595	-1	5.99552048734427
HNRNPM	-0.0124191362481409	0.755182757674204	-1.39977554087454	0.177483919125254	0.24450581865507	-6.37551419113318	0.79227975940521	-0.62406351378606	-1	6.58050574079213
TBRG4	-0.0133173300862036	0.947730792233392	-1.35799896297563	0.190162937354554	0.258359301095498	-6.43042078539832	0.608515710549778	-0.554710698580331	-1	4.84880765770331
SF1	-0.0121475299300621	0.374542254930009	-1.3596149016813	0.189659446911501	0.258359301095498	-6.42832238567254	0.909253124246317	-0.633971489655973	-1	7.25955915541966
METAP2	-0.0147858096591023	1.36137309411131	-1.34867133781118	0.193090007801226	0.260539257101654	-6.44249304282837	0.62678109228326	-0.480513385638094	-1	4.96403283600499
TRA2A	-0.0138094193092424	1.48416623493842	-1.30344162167446	0.207792378002456	0.278470057595128	-6.50005072250909	0.600092154451492	-0.46095028496683	-1	4.51485466387733
ATP5C1	-0.0114142466603329	1.22352390517967	-1.29715613372918	0.209903215073012	0.27939819844178	-6.50791964278562	0.519349911342678	-0.43419667036773	-1	3.8932263758237
TRIM56	-0.0122184691113342	0.893207275002834	-1.27398086301886	0.217831020433794	0.286520305883384	-6.53665684740914	0.597443625841873	-0.474495748097421	-1	4.39395280590833
PES1	-0.0127228958183667	1.33631560845136	-1.27302574378903	0.218162669454353	0.286520305883384	-6.53783182391347	0.596604347035963	-0.473346955570123	-1	4.38773932478113
GRWD1	-0.0114844041871852	0.73952625422392	-1.25989351882359	0.222762400279926	0.290623793742685	-6.55391138839058	0.790822995277779	-0.586150809620524	-1	5.75900194831019
HNRNPA1	0.011255600762092	0.771766750043833	1.21510824776187	0.239012883426152	0.309773276545737	-6.60768081263752	0.930375770072451	-0.714918999194148	-1	6.42877244034528
HSPD1	-0.0105717853783758	1.27339073479076	-1.14891332319788	0.264662053144763	0.340774016140643	-6.68408465586197	0.692049154926296	-0.556751372227295	-1	4.38354886216299
TAF15	0.00995614996817429	0.608245294656023	1.12355195305936	0.275014583213556	0.351804369435523	-6.71237079833098	0.746608763531246	0.900495882665886	1	4.59056530160309
RPS10	-0.0101261993677788	1.18362824899253	-1.10318674178665	0.283541360730531	0.360371922992997	-6.73468370148519	0.579896438920481	-0.558131905594222	-1	3.47637607962693
XRCC6	-0.00972415232530988	0.939178769945346	-1.09666717902586	0.286311501503883	0.361560037155544	-6.74175087196533	0.697033346449431	-0.578896167822271	-1	4.17088751274168
SSRP1	0.0109946341550022	1.36358818784474	1.07080580745675	0.297494107858202	0.373288785019528	-6.76941961550747	0.727995858468163	-0.703319094935725	-1	4.21980090514387
BCCIP	-0.00976279317096307	0.919523241640841	-1.0396843027726	0.311364623938661	0.388220448834913	-6.80193803245413	0.625543616480515	-0.590634248867089	-1	3.47652380580685
